Dot Point Measurements

Generated: Tuesday 16 November 2021 09:09:54

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
19.JPG	      0		2141	2711													Sponges	Small mixed		Open		10000000			29.2
19.JPG	      0		2668	1756													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.0
19.JPG	      0		1862	1121													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			48.1
19.JPG	      0		1765	9													Sponges	Small mixed		Open		10000000			100.0
19.JPG	      0		1798	1241													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.9
19.JPG	      0		1593	3465													Open Water								70.3
19.JPG	      0		2467	1016													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.5
19.JPG	      0		2490	2286													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.3
19.JPG	      0		1696	979													Unknown			Open					57.1
19.JPG	      0		2305	1988													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			7.7
19.JPG	      0		2396	1899													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			13.7
19.JPG	      0		2325	3099													Sponges	Small mixed		Open		10000000			48.0
19.JPG	      0		1870	2646													Unknown			Open					29.9
19.JPG	      0		2365	1320													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.4
19.JPG	      0		2585	2556													Macroalgae	Erect course branching	Brown	Open		80300904			29.1
19.JPG	      0		1524	2327													Open Water								32.7
19.JPG	      0		2474	3336													Consolidated	Rock	Turf mat	Open		82001002			60.3
20.JPG	      0		2175	3122													Macroalgae	Erect fine branching	Red	Open		90300910			85.6
20.JPG	      0		1884	73													Consolidated	Rock	No biota	Open		82001002			89.1
20.JPG	      0		1522	191													Unknown			Open					87.2
20.JPG	      0		2040	492													Consolidated	Rock	No biota	Open		82001002			64.7
20.JPG	      0		1875	2093													Consolidated	Rock	Veneer	Open		82001002			28.4
20.JPG	      0		2751	3232													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
20.JPG	      0		1572	203													Unknown			Open					85.6
20.JPG	      0		2208	14													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.4
20.JPG	      0		1919	153													Consolidated	Rock	No biota	Open		82001002			84.4
20.JPG	      0		2420	2268													Macroalgae	Erect fine branching	Red	Open		90300910			42.3
20.JPG	      0		1855	1539													Sponges	Hollow forms		Open		10000909			12.1
20.JPG	      0		2128	2784													Macroalgae	Erect fine branching	Red	Open		90300910			66.2
20.JPG	      0		1726	2736													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.9
20.JPG	      0		1742	1549													Sponges	Hollow forms		Open		10000909			18.0
20.JPG	      0		1869	2901													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			73.4
20.JPG	      0		2145	2667													Macroalgae	Erect fine branching	Red	Open		90300910			59.6
20.JPG	      0		1999	828													Sponges	Small mixed		Open		10000000			45.7
20.JPG	      0		2307	1280													Sponges	Hollow forms		Open		10000909			24.7
20.JPG	      0		2488	3165													Consolidated	Rock	Veneer	Open		82001002			91.3
20.JPG	      0		2332	1240													Sponges	Hollow forms		Open		10000909			27.4
21.JPG	      0		1632	1703													Open Water								20.6
21.JPG	      0		1903	2485													Unknown			Open					37.9
21.JPG	      0		1623	2575													Open Water								46.8
21.JPG	      0		2476	2223													Macroalgae	Erect fine branching	Red	Open		90300910			32.8
21.JPG	      0		1831	419													Consolidated	Rock	Turf mat	Open		82001002			68.1
21.JPG	      0		2228	182													Consolidated	Rock	No biota	Open		82001002			79.9
21.JPG	      0		2710	2524													Macroalgae	Erect fine branching	Red	Open		90300910			52.1
21.JPG	      0		1695	2608													Open Water								46.9
21.JPG	      0		2361	1180													Consolidated	Rock	Turf mat	Open		82001002			33.1
21.JPG	      0		1592	443													Consolidated	Rock	Turf mat	Open		82001002			69.8
21.JPG	      0		2439	2336													Macroalgae	Erect fine branching	Red	Open		90300910			36.1
21.JPG	      0		1784	388													Consolidated	Rock	Turf mat	Open		82001002			70.0
21.JPG	      0		2035	1107													Consolidated	Rock	Turf mat	Open		82001002			32.4
21.JPG	      0		2498	108													Consolidated	Rock	Veneer	Open		82001002			86.2
21.JPG	      0		1949	2068													Consolidated	Rock	Turf mat	Open		82001002			16.8
21.JPG	      0		2575	2778													Macroalgae	Erect fine branching	Red	Open		90300910			58.9
21.JPG	      0		1918	401													Macroalgae	Erect fine branching	Red	Open		90300910			68.4
21.JPG	      0		1459	2633													Open Water								53.5
21.JPG	      0		2033	3464													Open Water								86.9
21.JPG	      0		2505	3666													Consolidated	Rock	Turf mat	Open		82001002			100.0
21.JPG	      0		1503	1403													Open Water								32.1
22.JPG	      0		2094	1502													Sponges	Small mixed		Open		10000000			24.3
22.JPG	      0		1913	3122													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.8
22.JPG	      0		1740	144													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.0
22.JPG	      0		1470	1944													Macroalgae	Erect fine branching	Red	Open		90300910			22.0
22.JPG	      0		2109	1345													Consolidated	Rock	Veneer	Open		82001002			32.1
22.JPG	      0		1405	3210													Macroalgae	Erect fine branching	Red	Open		90300910			72.0
22.JPG	      0		2056	1336													Consolidated	Rock	Veneer	Open		82001002			31.7
22.JPG	      0		1744	1921													Macroalgae	Erect fine branching	Red	Open		90300910			7.6
22.JPG	      0		2290	2465													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.3
22.JPG	      0		2054	684													Consolidated	Rock	No biota	Open		82001002			65.1
22.JPG	      0		2059	944													Consolidated	Rock	Veneer	Open		82001002			51.7
22.JPG	      0		1385	3179													Macroalgae	Erect fine branching	Red	Open		90300910			70.8
22.JPG	      0		1737	2496													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			31.1
22.JPG	      0		2286	1615													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.1
22.JPG	      0		1550	2189													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			22.7
22.JPG	      0		2504	1904													Macroalgae	Erect fine branching	Red	Open		90300910			32.0
22.JPG	      0		1390	2514													Macroalgae	Small mixed		Open		80300000			40.5
22.JPG	      0		2046	3548													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			85.4
22.JPG	      0		1757	2298													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			21.0
22.JPG	      0		2215	32													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
23.JPG	      0		2373	1138													Sponges	Small mixed		Open		10000000			48.9
23.JPG	      0		1887	1202													Invertebrate Complex	Complex 1		Open					45.7
23.JPG	      0		2717	3367													Consolidated	Rock	Turf mat	Open		82001002			69.9
23.JPG	      0		2660	151													Sponges	Small mixed		Open		10000000			100.0
23.JPG	      0		2414	113													Macroalgae	Erect course branching	Brown	Open		80300904			99.4
23.JPG	      0		1530	3648													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			82.9
23.JPG	      0		1534	1641													Unknown			Open					37.0
23.JPG	      0		2311	870													Sponges	Small mixed		Open		10000000			61.4
23.JPG	      0		1535	3003													Macroalgae	Erect fine branching	Red	Open		90300910			54.1
23.JPG	      0		2099	511													Consolidated	Rock	Turf mat	Open		82001002			78.6
23.JPG	      0		2702	2969													Macroalgae	Erect fine branching	Red	Open		90300910			52.2
23.JPG	      0		2139	3658													Consolidated	Rock	Turf mat	Open		82001002			77.9
23.JPG	      0		1620	3323													Sponges	Small mixed		Open		10000000			66.3
23.JPG	      0		2236	2110													Sponges	Small mixed		Open		10000000			5.5
23.JPG	      0		2719	1982													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.0
23.JPG	      0		1465	1784													Unknown			Open					36.3
23.JPG	      0		2659	2521													Sponges	Small mixed		Open		10000000			34.0
23.JPG	      0		2088	2907													Consolidated	Rock	Turf mat	Open		82001002			40.7
23.JPG	      0		2162	2141													Sponges	Small mixed		Open		10000000			3.0
23.JPG	      0		1686	2776													Sponges	Small mixed		Open		10000000			40.5
24.JPG	      0		1302	2701													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.3
24.JPG	      0		1200	525													Consolidated	Rock	Turf mat	Open		82001002			78.4
24.JPG	      0		485	3179													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.1
24.JPG	      0		1109	3575													Consolidated	Rock	No biota	Open		82001002			57.5
24.JPG	      0		1311	3484													Macroalgae	Small mixed		Open		80300000			56.5
24.JPG	      0		1314	517													Consolidated	Rock	Turf mat	Open		82001002			79.9
24.JPG	      0		1275	32													Consolidated	Rock	Turf mat	Open		82001002			100.0
24.JPG	      0		290	2904													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.7
24.JPG	      0		51	2994													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.7
24.JPG	      0		599	3244													Consolidated	Rock	Veneer	Open		82001002			42.5
24.JPG	      0		648	570													Consolidated	Rock	No biota	Open		82001002			74.8
24.JPG	      0		167	3041													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			42.7
24.JPG	      0		632	2980													Consolidated	Rock	Veneer	Open		82001002			31.0
24.JPG	      0		962	2229													Sponges	Small mixed		Open		10000000			7.5
24.JPG	      0		1182	3422													Macroalgae	Small mixed		Open		80300000			52.0
24.JPG	      0		778	1073													Sponges	Massive forms		Open		10000903			52.7
24.JPG	      0		76	3383													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			57.0
24.JPG	      0		1107	1319													Sponges	Massive forms		Open		10000903			44.0
24.JPG	      0		513	1943													Consolidated	Rock	No biota	Open		82001002			19.4
24.JPG	      0		993	2606													Sponges	Massive forms		Open		10000903			16.2
25.JPG	      0		1936	1117													Sponges	Small mixed		Open		10000000			62.4
25.JPG	      0		1509	3198													Unknown			Open					56.6
25.JPG	      0		1565	3620													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.5
25.JPG	      0		1915	3175													Macroalgae	Small mixed		Open		80300000			47.8
25.JPG	      0		1740	3765													Macroalgae	Small mixed		Open		80300000			80.3
25.JPG	      0		2061	531													Sponges	Erect forms		Open		10000912			93.1
25.JPG	      0		1433	509													Unknown			Open					100.0
25.JPG	      0		2649	1742													Macroalgae	Erect fine branching	Red	Open		90300910			42.5
25.JPG	      0		1778	3124													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			47.0
25.JPG	      0		1395	584													Unknown			Open					97.0
25.JPG	      0		2172	3254													Consolidated	Rock	Veneer	Open		82001002			51.7
25.JPG	      0		2474	3225													Macroalgae	Erect fine branching	Red	Open		90300910			54.4
25.JPG	      0		2343	2017													Consolidated	Rock	Veneer	Open		82001002			20.6
25.JPG	      0		2843	1585													Consolidated	Rock	Veneer	Open		82001002			55.7
25.JPG	      0		2262	2926													Consolidated	Rock	Turf mat	Open		82001002			35.6
25.JPG	      0		1667	2435													Consolidated	Rock	Turf mat	Open		82001002			22.4
25.JPG	      0		2402	3185													Macroalgae	Erect fine branching	Red	Open		90300910			51.0
25.JPG	      0		1441	2027													Sponges	Small mixed		Open		10000000			35.7
25.JPG	      0		2764	1975													Macroalgae	Erect fine branching	Red	Open		90300910			40.7
25.JPG	      0		2888	1725													Consolidated	Rock	Veneer	Open		82001002			53.0
26.JPG	      0		1503	2186													Macroalgae	Erect fine branching	Red	Open		90300910			36.2
26.JPG	      0		1438	2181													Macroalgae	Erect fine branching	Red	Open		90300910			38.4
26.JPG	      0		1562	1448													Consolidated	Rock	Turf mat	Open		82001002			25.2
26.JPG	      0		2112	883													Macroalgae	Erect fine branching	Red	Open		90300910			39.1
26.JPG	      0		2681	1752													Consolidated	Rock	Veneer	Open		82001002			32.9
26.JPG	      0		2119	2987													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.4
26.JPG	      0		1863	1335													Consolidated	Rock	Veneer	Open		82001002			18.2
26.JPG	      0		2451	3644													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
26.JPG	      0		2384	682													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.9
26.JPG	      0		1473	158													Open Water								79.4
26.JPG	      0		1933	199													Macroalgae	Erect fine branching	Red	Open		90300910			72.8
26.JPG	      0		1880	1363													Consolidated	Rock	Veneer	Open		82001002			16.6
26.JPG	      0		2395	996													Macroalgae	Erect fine branching	Red	Open		90300910			38.0
26.JPG	      0		2496	2500													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.4
26.JPG	      0		2124	164													Consolidated	Rock	Veneer	Open		82001002			74.5
26.JPG	      0		1885	2410													Consolidated	Rock	Turf mat	Open		82001002			37.3
26.JPG	      0		2252	3164													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.9
26.JPG	      0		2293	2084													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.6
26.JPG	      0		1878	634													Consolidated	Rock	Veneer	Open		82001002			51.6
26.JPG	      0		1694	2584													Consolidated	Rock	Turf mat	Open		82001002			48.1
27.JPG	      0		2483	2038													Macroalgae	Small mixed		Open		80300000			25.4
27.JPG	      0		1656	154													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			88.1
27.JPG	      0		2005	3642													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
27.JPG	      0		1995	235													Consolidated	Rock	No biota	Open		82001002			80.9
27.JPG	      0		1729	1626													Macroalgae	Small mixed		Open		80300000			20.5
27.JPG	      0		1533	422													Open Water								76.8
27.JPG	      0		2236	1294													Consolidated	Rock	Veneer	Open		82001002			25.7
27.JPG	      0		2538	813													Consolidated	Rock	No biota	Open		82001002			55.4
27.JPG	      0		1736	922													Consolidated	Rock	Veneer	Open		82001002			48.2
27.JPG	      0		1758	2827													Consolidated	Rock	Veneer	Open		82001002			59.4
27.JPG	      0		2458	409													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.1
27.JPG	      0		2010	3498													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.3
27.JPG	      0		2020	2247													Consolidated	Rock	Veneer	Open		82001002			26.2
27.JPG	      0		2067	1422													Macroalgae	Erect course branching	Red	Open		80300906			17.9
27.JPG	      0		2020	3536													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			94.3
27.JPG	      0		1582	3005													Sponges	Small mixed		Open		10000000			71.4
27.JPG	      0		2414	1677													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.5
27.JPG	      0		2586	1099													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.6
27.JPG	      0		2705	1444													Consolidated	Rock	Turf mat	Open		82001002			36.4
27.JPG	      0		2334	2851													Macroalgae	Erect course branching	Brown	Open		80300904			59.3
28.JPG	      0		2448	2144													Macroalgae	Erect course branching	Brown	Open		80300904			16.0
28.JPG	      0		2569	1843													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.3
28.JPG	      0		1410	3061													Open Water								72.1
28.JPG	      0		2296	3670													Macroalgae	Erect course branching	Red	Open		80300906			90.8
28.JPG	      0		2144	270													Macroalgae	Erect course branching	Brown	Open		80300904			90.0
28.JPG	      0		1805	1024													Macroalgae	Small mixed		Open		80300000			54.2
28.JPG	      0		1882	2114													Macroalgae	Small mixed		Open		80300000			19.0
28.JPG	      0		2017	1349													Macroalgae	Small mixed		Open		80300000			34.1
28.JPG	      0		2839	1988													Macroalgae	Small mixed		Open		80300000			33.6
28.JPG	      0		2560	1669													Macroalgae	Erect course branching	Red	Open		80300906			24.4
28.JPG	      0		1948	2173													Macroalgae	Small mixed		Open		80300000			17.7
28.JPG	      0		2958	435													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.4
28.JPG	      0		1990	1614													Macroalgae	Small mixed		Open		80300000			21.8
28.JPG	      0		1848	327													Macroalgae	Small mixed		Open		80300000			89.0
28.JPG	      0		1667	2173													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			30.8
28.JPG	      0		2852	1637													Macroalgae	Erect course branching	Red	Open		80300906			38.4
28.JPG	      0		1443	2039													Open Water								40.7
28.JPG	      0		2226	3845													Macroalgae	Erect course branching	Red	Open		80300906			100.0
28.JPG	      0		2343	2868													Sponges	Erect forms		Open		10000912			48.6
28.JPG	      0		2885	3015													Macroalgae	Erect course branching	Red	Open		80300906			66.5
29.JPG	      0		384	3065													Macroalgae	Erect fine branching	Red	Open		90300910			57.7
29.JPG	      0		662	2405													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.2
29.JPG	      0		58	1528													Macroalgae	Erect course branching	Brown	Open		80300904			41.8
29.JPG	      0		1086	1326													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.0
29.JPG	      0		1217	3501													Unknown			Open					86.0
29.JPG	      0		563	204													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
29.JPG	      0		127	3597													Macroalgae	Erect fine branching	Red	Open		90300910			89.4
29.JPG	      0		1064	2325													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			28.3
29.JPG	      0		1290	1473													Macroalgae	Small mixed		Open		80300000			47.3
29.JPG	      0		187	3375													Macroalgae	Erect fine branching	Red	Open		90300910			76.9
29.JPG	      0		846	2580													Consolidated	Rock	Veneer	Open		82001002			31.8
29.JPG	      0		1253	2864													Unknown			Open					56.4
29.JPG	      0		283	691													Consolidated	Rock	No biota	Open		82001002			75.8
29.JPG	      0		20	1949													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.7
29.JPG	      0		674	3343													Macroalgae	Erect course branching	Brown	Open		80300904			71.3
29.JPG	      0		988	2024													Macroalgae	Erect fine branching	Red	Open		90300910			19.5
29.JPG	      0		322	1633													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.7
29.JPG	      0		725	1866													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			10.6
29.JPG	      0		17	616													Macroalgae	Erect fine branching	Red	Open		90300910			84.4
29.JPG	      0		868	371													Macroalgae	Erect fine branching	Red	Open		90300910			91.8
30.JPG	      0		1633	3239													Macroalgae	Erect fine branching	Green	Open		80300909			67.4
30.JPG	      0		1794	3457													Consolidated	Rock	Turf mat	Open		82001002			76.1
30.JPG	      0		2158	1993													Macroalgae	Erect fine branching	Red	Open		90300910			16.2
30.JPG	      0		1854	1973													Macroalgae	Erect fine branching	Red	Open		90300910			25.1
30.JPG	      0		2261	2267													Macroalgae	Erect fine branching	Red	Open		90300910			6.8
30.JPG	      0		2602	2572													Macroalgae	Erect fine branching	Red	Open		90300910			33.5
30.JPG	      0		2169	1544													Macroalgae	Erect fine branching	Red	Open		90300910			43.6
30.JPG	      0		2375	633													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
30.JPG	      0		2555	3324													Macroalgae	Small mixed		Open		80300000			69.3
30.JPG	      0		2450	3665													Macroalgae	Erect course branching	Brown	Open		80300904			87.5
30.JPG	      0		1366	2554													Open Water								51.0
30.JPG	      0		2351	3120													Sponges	Small mixed		Open		10000000			53.8
30.JPG	      0		2295	1030													Macroalgae	Erect course branching	Brown	Open		80300904			75.4
30.JPG	      0		2247	3669													Macroalgae	Erect course branching	Brown	Open		80300904			86.0
30.JPG	      0		1769	3623													Macroalgae	Small mixed		Open		80300000			86.2
30.JPG	      0		2356	1225													Macroalgae	Erect course branching	Brown	Open		80300904			64.2
30.JPG	      0		2080	1431													Macroalgae	Erect fine branching	Red	Open		90300910			50.6
30.JPG	      0		2530	1216													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.6
30.JPG	      0		2425	1208													Macroalgae	Erect course branching	Brown	Open		80300904			66.2
30.JPG	      0		1725	1447													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			55.8
31.JPG	      0		1580	1115													Unknown			Open					49.6
31.JPG	      0		2123	2632													Consolidated	Rock	Veneer	Open		82001002			44.7
31.JPG	      0		2186	1508													Consolidated	Rock	Veneer	Open		82001002			19.3
31.JPG	      0		2496	2661													Consolidated	Rock	Veneer	Open		82001002			51.6
31.JPG	      0		2234	90													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.4
31.JPG	      0		1793	2255													Macroalgae	Small mixed		Open		80300000			28.7
31.JPG	      0		2563	2290													Consolidated	Rock	Veneer	Open		82001002			36.9
31.JPG	      0		2342	3496													Consolidated	Rock	Veneer	Open		82001002			94.2
31.JPG	      0		2177	2086													Consolidated	Rock	Veneer	Open		82001002			14.9
31.JPG	      0		2157	1101													Consolidated	Rock	Veneer	Open		82001002			41.5
31.JPG	      0		1454	3191													Unknown			Open					83.9
31.JPG	      0		1901	1542													Macroalgae	Erect fine branching	Red	Open		90300910			19.6
31.JPG	      0		2520	1139													Consolidated	Rock	Veneer	Open		82001002			46.1
31.JPG	      0		1633	2192													Macroalgae	Small mixed		Open		80300000			32.3
31.JPG	      0		2658	2080													Consolidated	Rock	Veneer	Open		82001002			34.8
31.JPG	      0		1675	3570													Consolidated	Rock	Veneer	Open		82001002			100.0
31.JPG	      0		2359	1779													Consolidated	Rock	Veneer	Open		82001002			15.6
31.JPG	      0		1691	1124													Consolidated	Rock	Turf mat	Open		82001002			45.8
31.JPG	      0		1632	643													Unknown			Open					71.7
31.JPG	      0		2573	242													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.5
32.JPG	      0		1993	286													Macroalgae	Erect fine branching	Red	Open		90300910			87.6
32.JPG	      0		2468	936													Macroalgae	Erect course branching	Brown	Open		80300904			55.8
32.JPG	      0		1670	2392													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			45.4
32.JPG	      0		2647	3233													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
32.JPG	      0		1451	3118													Open Water								91.3
32.JPG	      0		2035	1740													Macroalgae	Erect course branching	Brown	Open		80300904			2.3
32.JPG	      0		1737	118													Unknown			Open					99.1
32.JPG	      0		1673	2059													Macroalgae	Small mixed		Open		80300000			28.6
32.JPG	      0		2678	1749													Macroalgae	Erect course branching	Brown	Open		80300904			41.2
32.JPG	      0		2102	1830													Macroalgae	Erect fine branching	Red	Open		90300910			8.9
32.JPG	      0		1864	509													Macroalgae	Erect fine branching	Red	Open		90300910			74.5
32.JPG	      0		2414	2116													Macroalgae	Erect course branching	Brown	Open		80300904			34.6
32.JPG	      0		1444	3017													Open Water								85.8
32.JPG	      0		2059	2911													Consolidated	Rock	Turf mat	Open		82001002			72.4
32.JPG	      0		2455	1512													Macroalgae	Erect course branching	Brown	Open		80300904			30.5
32.JPG	      0		1619	778													Macroalgae	Erect fine branching	Red	Open		90300910			62.2
32.JPG	      0		2400	1213													Consolidated	Rock	Veneer	Open		82001002			39.5
32.JPG	      0		2248	1113													Macroalgae	Erect fine branching	Red	Open		90300910			40.1
32.JPG	      0		1690	3185													Unknown			Open					91.0
32.JPG	      0		1387	660													Unknown			Open					74.9
33.JPG	      0		1601	2007													Unknown			Open					22.4
33.JPG	      0		2534	478													Macroalgae	Small mixed		Open		80300000			87.8
33.JPG	      0		2134	657													Macroalgae	Erect fine branching	Red	Open		90300910			73.9
33.JPG	      0		1903	1316													Macroalgae	Erect fine branching	Red	Open		90300910			38.6
33.JPG	      0		1907	2796													Consolidated	Rock	No biota	Open		82001002			42.0
33.JPG	      0		1741	1224													Macroalgae	Erect fine branching	Red	Open		90300910			45.5
33.JPG	      0		1527	3242													Unknown			Open					70.7
33.JPG	      0		2013	2410													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.9
33.JPG	      0		1419	2864													Open Water								55.6
33.JPG	      0		2139	3136													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			60.3
33.JPG	      0		2529	2623													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			42.5
33.JPG	      0		2054	3669													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			88.7
33.JPG	      0		2269	2998													Consolidated	Rock	No biota	Open		82001002			54.3
33.JPG	      0		2276	2088													Consolidated	Rock	No biota	Open		82001002			14.4
33.JPG	      0		2462	221													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
33.JPG	      0		1991	1630													Macroalgae	Erect fine branching	Red	Open		90300910			21.2
33.JPG	      0		2189	1890													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.8
33.JPG	      0		1806	1693													Macroalgae	Erect fine branching	Red	Open		90300910			21.1
33.JPG	      0		2016	1994													Macroalgae	Erect fine branching	Red	Open		90300910			1.6
33.JPG	      0		1812	1527													Macroalgae	Erect fine branching	Red	Open		90300910			28.9
34.JPG	      0		1439	812													Unknown			Open					60.3
34.JPG	      0		2010	2192													Consolidated	Rock	Turf mat	Open		82001002			44.6
34.JPG	      0		2692	161													Macroalgae	Erect fine branching	Red	Open		90300910			73.7
34.JPG	      0		1845	592													Consolidated	Rock	Turf mat	Open		82001002			54.2
34.JPG	      0		2380	278													Consolidated	Rock	Turf mat	Open		82001002			64.5
34.JPG	      0		1844	2356													Macroalgae	Erect fine branching	Red	Open		90300910			56.7
34.JPG	      0		2603	1036													Consolidated	Rock	Turf mat	Open		82001002			27.3
34.JPG	      0		2367	2201													Consolidated	Rock	Turf mat	Open		82001002			41.5
34.JPG	      0		1751	2016													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.6
34.JPG	      0		2671	2375													Consolidated	Rock	Turf mat	Open		82001002			54.4
34.JPG	      0		2389	481													Consolidated	Rock	Turf mat	Open		82001002			53.4
34.JPG	      0		2714	2633													Consolidated	Rock	Turf mat	Open		82001002			68.7
34.JPG	      0		1914	1125													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.0
34.JPG	      0		2578	913													Consolidated	Rock	Turf mat	Open		82001002			32.6
34.JPG	      0		2662	1049													Consolidated	Rock	Turf mat	Open		82001002			28.7
34.JPG	      0		2438	2067													Consolidated	Rock	Turf mat	Open		82001002			34.6
34.JPG	      0		2492	3256													Consolidated	Rock	Turf mat	Open		82001002			100.0
34.JPG	      0		2628	842													Consolidated	Rock	Turf mat	Open		82001002			37.3
34.JPG	      0		2504	90													Consolidated	Rock	Turf mat	Open		82001002			75.5
34.JPG	      0		2645	2492													Consolidated	Rock	Turf mat	Open		82001002			60.1
35.JPG	      0		2487	1935													Sponges	Massive forms		Open		10000903			32.6
35.JPG	      0		2705	3189													Consolidated	Rock	Veneer	Open		82001002			82.4
35.JPG	      0		1663	1237													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			62.3
35.JPG	      0		2624	962													Consolidated	Rock	Turf mat	Open		82001002			85.1
35.JPG	      0		2563	2190													Macroalgae	Erect course branching	Red	Open		80300906			35.4
35.JPG	      0		1634	3357													Open Water			Open					84.3
35.JPG	      0		1562	2489													Open Water			Open					38.3
35.JPG	      0		2081	3477													Consolidated	Rock	Turf mat	Open		82001002			88.3
35.JPG	      0		2045	2451													Macroalgae	Erect fine branching	Red	Open		90300910			21.4
35.JPG	      0		1542	665													Unknown			Open					100.0
35.JPG	      0		2388	1279													Macroalgae	Erect fine branching	Red	Open		90300910			59.9
35.JPG	      0		2189	810													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.2
35.JPG	      0		1551	757													Unknown			Open					94.2
35.JPG	      0		1506	2824													Open Water			Open					56.7
35.JPG	      0		1712	1815													Macroalgae	Small mixed		Open		80300000			28.5
35.JPG	      0		2723	1653													Macroalgae	Erect course branching	Brown	Open		80300904			54.9
35.JPG	      0		1689	3251													Open Water			Open					76.7
35.JPG	      0		2259	3373													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			82.8
35.JPG	      0		1454	2723													Open Water			Open					53.9
35.JPG	      0		2080	2021													Sponges	Small mixed		Open		10000000			7.6
36.JPG	      0		1942	1960													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			7.5
36.JPG	      0		1533	1753													Macroalgae	Small mixed		Open		80300000			22.1
