Dot Point Measurements

Generated: Friday 13 October 2023 15:43:43

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare									Radius %
36_1_DSC05165.JPG	      0		406	960																					15.5
36_1_DSC05165.JPG	      0		674	960													Relief	High	High (>3m)	3			82003006		15.5
36_1_DSC05165.JPG	      0		941	960													Relief	High	Wall	4			82003007		46.5
36_1_DSC05165.JPG	      0		139	1342																					64.2
36_1_DSC05165.JPG	      0		406	1342																					46.9
36_1_DSC05165.JPG	      0		674	1342													Relief	High	High (>3m)	3			82003006		46.9
36_1_DSC05165.JPG	      0		941	1342													Relief	High	Wall	4			82003007		64.2
36_1_DSC05165.JPG	      0		139	1724																					100.0
36_1_DSC05165.JPG	      0		406	1724													Relief	High	High (>3m)	3			82003006		89.9
36_1_DSC05165.JPG	      0		674	1724													Relief	High	High (>3m)	3			82003006		89.9
36_1_DSC05165.JPG	      0		941	1724													Relief	High	Wall	4			82003007		100.0
37_1_DSC03743.JPG	      0		139	196																					100.0
37_1_DSC03743.JPG	      0		406	196																					89.9
37_1_DSC03743.JPG	      0		674	196																					89.9
37_1_DSC03743.JPG	      0		941	196																					100.0
37_1_DSC03743.JPG	      0		139	578																					64.2
37_1_DSC03743.JPG	      0		406	578																					46.9
37_1_DSC03743.JPG	      0		674	578													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
37_1_DSC03743.JPG	      0		941	578													Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
37_1_DSC03743.JPG	      0		139	960																					46.5
37_1_DSC03743.JPG	      0		406	960													Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
37_1_DSC03743.JPG	      0		674	960													Relief	Low / moderate	Low (<1m)	1			82003003		15.5
37_1_DSC03743.JPG	      0		941	960													Relief	Low / moderate	Low (<1m)	1			82003003		46.5
37_1_DSC03743.JPG	      0		139	1342													Relief	Low / moderate	Low (<1m)	1			82003003		64.2
37_1_DSC03743.JPG	      0		406	1342													Relief	Low / moderate	Low (<1m)	1			82003003		46.9
37_1_DSC03743.JPG	      0		674	1342													Relief	Low / moderate	Low (<1m)	1			82003003		46.9
37_1_DSC03743.JPG	      0		941	1342													Relief	Low / moderate	Low (<1m)	1			82003003		64.2
37_1_DSC03743.JPG	      0		139	1724													Relief	Low / moderate	Low (<1m)	1			82003003		100.0
37_1_DSC03743.JPG	      0		406	1724													Relief	Low / moderate	Low (<1m)	1			82003003		89.9
37_1_DSC03743.JPG	      0		674	1724													Relief	Low / moderate	Low (<1m)	1			82003003		89.9
37_1_DSC03743.JPG	      0		941	1724													Relief	Low / moderate	Low (<1m)	1			82003003		100.0
39_1_DSC04755.JPG	      0		139	196																					100.0
39_1_DSC04755.JPG	      0		406	196																					89.9
39_1_DSC04755.JPG	      0		674	196													Relief	High	High (>3m)	3			82003006		89.9
39_1_DSC04755.JPG	      0		941	196													Relief	High	High (>3m)	3			82003006		100.0
39_1_DSC04755.JPG	      0		139	578																					64.2
39_1_DSC04755.JPG	      0		406	578																					46.9
39_1_DSC04755.JPG	      0		674	578													Relief	High	High (>3m)	3			82003006		46.9
39_1_DSC04755.JPG	      0		941	578													Relief	High	High (>3m)	3			82003006		64.2
39_1_DSC04755.JPG	      0		139	960																					46.5
39_1_DSC04755.JPG	      0		406	960																					15.5
39_1_DSC04755.JPG	      0		674	960													Relief	High	High (>3m)	3			82003006		15.5
39_1_DSC04755.JPG	      0		941	960													Relief	High	High (>3m)	3			82003006		46.5
39_1_DSC04755.JPG	      0		139	1342																					64.2
39_1_DSC04755.JPG	      0		406	1342																					46.9
39_1_DSC04755.JPG	      0		674	1342													Relief	High	High (>3m)	3			82003006		46.9
39_1_DSC04755.JPG	      0		941	1342													Relief	High	High (>3m)	3			82003006		64.2
39_1_DSC04755.JPG	      0		139	1724																					100.0
39_1_DSC04755.JPG	      0		406	1724																					89.9
39_1_DSC04755.JPG	      0		674	1724													Relief	High	High (>3m)	3			82003006		89.9
39_1_DSC04755.JPG	      0		941	1724													Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
3_1_DSC04500.JPG	      0		139	196																					100.0
3_1_DSC04500.JPG	      0		406	196													Relief	High	High (>3m)	3			82003006		89.9
3_1_DSC04500.JPG	      0		674	196													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
3_1_DSC04500.JPG	      0		941	196													Relief	Low / moderate	Low (<1m)	1			82003003		100.0
3_1_DSC04500.JPG	      0		139	578																					64.2
3_1_DSC04500.JPG	      0		406	578													Relief	High	High (>3m)	3			82003006		46.9
3_1_DSC04500.JPG	      0		674	578													Relief	Low / moderate	Low (<1m)	1			82003003		46.9
3_1_DSC04500.JPG	      0		941	578													Relief	Low / moderate	Low (<1m)	1			82003003		64.2
3_1_DSC04500.JPG	      0		139	960																					46.5
3_1_DSC04500.JPG	      0		406	960													Relief	High	High (>3m)	3			82003006		15.5
3_1_DSC04500.JPG	      0		674	960													Relief	Low / moderate	Low (<1m)	1			82003003		15.5
3_1_DSC04500.JPG	      0		941	960													Relief	Low / moderate	Low (<1m)	1			82003003		46.5
3_1_DSC04500.JPG	      0		139	1342																					64.2
3_1_DSC04500.JPG	      0		406	1342													Relief	High	High (>3m)	3			82003006		46.9
3_1_DSC04500.JPG	      0		674	1342													Relief	Low / moderate	Low (<1m)	1			82003003		46.9
3_1_DSC04500.JPG	      0		941	1342													Relief	Low / moderate	Low (<1m)	1			82003003		64.2
3_1_DSC04500.JPG	      0		139	1724																					100.0
3_1_DSC04500.JPG	      0		406	1724													Relief	High	Wall	4			82003007		89.9
3_1_DSC04500.JPG	      0		674	1724													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
3_1_DSC04500.JPG	      0		941	1724													Relief	Low / moderate	Low (<1m)	1			82003003		100.0
40_1_DSC05817.JPG	      0		139	196																					100.0
40_1_DSC05817.JPG	      0		406	196													Relief	High	High (>3m)	3			82003006		89.9
40_1_DSC05817.JPG	      0		674	196													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
40_1_DSC05817.JPG	      0		941	196													Relief	Low / moderate	Low (<1m)	1			82003003		100.0
40_1_DSC05817.JPG	      0		139	578																					64.2
40_1_DSC05817.JPG	      0		406	578													Relief	High	High (>3m)	3			82003006		46.9
40_1_DSC05817.JPG	      0		674	578													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
40_1_DSC05817.JPG	      0		941	578													Relief	Low / moderate	Low (<1m)	1			82003003		64.2
40_1_DSC05817.JPG	      0		139	960																					46.5
40_1_DSC05817.JPG	      0		406	960													Relief	High	High (>3m)	3			82003006		15.5
40_1_DSC05817.JPG	      0		674	960													Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
40_1_DSC05817.JPG	      0		941	960													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.5
40_1_DSC05817.JPG	      0		139	1342																					64.2
40_1_DSC05817.JPG	      0		406	1342													Relief	High	High (>3m)	3			82003006		46.9
40_1_DSC05817.JPG	      0		674	1342													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
40_1_DSC05817.JPG	      0		941	1342													Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
40_1_DSC05817.JPG	      0		139	1724																					100.0
40_1_DSC05817.JPG	      0		406	1724													Relief	High	High (>3m)	3			82003006		89.9
40_1_DSC05817.JPG	      0		674	1724													Relief	High	High (>3m)	3			82003006		89.9
40_1_DSC05817.JPG	      0		941	1724													Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
44_1_DSC06675.JPG	      0		139	196																					100.0
44_1_DSC06675.JPG	      0		406	196																					89.9
44_1_DSC06675.JPG	      0		674	196													Relief	High	High (>3m)	3			82003006		89.9
44_1_DSC06675.JPG	      0		941	196													Relief	High	High (>3m)	3			82003006		100.0
44_1_DSC06675.JPG	      0		139	578																					64.2
44_1_DSC06675.JPG	      0		406	578																					46.9
44_1_DSC06675.JPG	      0		674	578													Relief	High	Wall	4			82003007		46.9
44_1_DSC06675.JPG	      0		941	578													Relief	High	High (>3m)	3			82003006		64.2
44_1_DSC06675.JPG	      0		139	960																					46.5
44_1_DSC06675.JPG	      0		406	960																					15.5
44_1_DSC06675.JPG	      0		674	960													Relief	High	Wall	4			82003007		15.5
44_1_DSC06675.JPG	      0		941	960													Relief	High	High (>3m)	3			82003006		46.5
44_1_DSC06675.JPG	      0		139	1342																					64.2
44_1_DSC06675.JPG	      0		406	1342																					46.9
44_1_DSC06675.JPG	      0		674	1342													Relief	High	High (>3m)	3			82003006		46.9
44_1_DSC06675.JPG	      0		941	1342													Relief	High	High (>3m)	3			82003006		64.2
44_1_DSC06675.JPG	      0		139	1724																					100.0
44_1_DSC06675.JPG	      0		406	1724																					89.9
44_1_DSC06675.JPG	      0		674	1724													Relief	High	Wall	4			82003007		89.9
44_1_DSC06675.JPG	      0		941	1724													Relief	High	High (>3m)	3			82003006		100.0
45_1_DSC04140.JPG	      0		139	196													Relief	High	High (>3m)	3			82003006		100.0
45_1_DSC04140.JPG	      0		406	196													Relief	High	High (>3m)	3			82003006		89.9
45_1_DSC04140.JPG	      0		674	196													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
45_1_DSC04140.JPG	      0		941	196													Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
45_1_DSC04140.JPG	      0		139	578													Relief	High	High (>3m)	3			82003006		64.2
45_1_DSC04140.JPG	      0		406	578													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
45_1_DSC04140.JPG	      0		674	578													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
45_1_DSC04140.JPG	      0		941	578													Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
45_1_DSC04140.JPG	      0		139	960													Relief	High	High (>3m)	3			82003006		46.5
45_1_DSC04140.JPG	      0		406	960													Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
45_1_DSC04140.JPG	      0		674	960													Relief	Low / moderate	Moderate (1-3m)	2			82003004		15.5
45_1_DSC04140.JPG	      0		941	960													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.5
45_1_DSC04140.JPG	      0		139	1342													Relief	High	High (>3m)	3			82003006		64.2
45_1_DSC04140.JPG	      0		406	1342													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
45_1_DSC04140.JPG	      0		674	1342													Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.9
45_1_DSC04140.JPG	      0		941	1342													Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
45_1_DSC04140.JPG	      0		139	1724													Relief	High	High (>3m)	3			82003006		100.0
45_1_DSC04140.JPG	      0		406	1724													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
45_1_DSC04140.JPG	      0		674	1724													Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
45_1_DSC04140.JPG	      0		941	1724													Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
46_1_DSC03990.JPG	      0		139	196													Relief	High	Wall	4			82003007		100.0
46_1_DSC03990.JPG	      0		406	196													Relief	High	Wall	4			82003007		89.9
46_1_DSC03990.JPG	      0		674	196													Relief	High	Wall	4			82003007		89.9
46_1_DSC03990.JPG	      0		941	196													Relief	High	Wall	4			82003007		100.0
46_1_DSC03990.JPG	      0		139	578																					64.2
46_1_DSC03990.JPG	      0		406	578													Relief	High	Wall	4			82003007		46.9
46_1_DSC03990.JPG	      0		674	578													Relief	High	Wall	4			82003007		46.9
46_1_DSC03990.JPG	      0		941	578													Relief	High	Wall	4			82003007		64.2
46_1_DSC03990.JPG	      0		139	960																					46.5
46_1_DSC03990.JPG	      0		406	960																					15.5
46_1_DSC03990.JPG	      0		674	960													Relief	High	Wall	4			82003007		15.5
46_1_DSC03990.JPG	      0		941	960													Relief	High	Wall	4			82003007		46.5
46_1_DSC03990.JPG	      0		139	1342																					64.2
46_1_DSC03990.JPG	      0		406	1342																					46.9
46_1_DSC03990.JPG	      0		674	1342													Relief	High	Wall	4			82003007		46.9
46_1_DSC03990.JPG	      0		941	1342													Relief	High	Wall	4			82003007		64.2
46_1_DSC03990.JPG	      0		139	1724																					100.0
46_1_DSC03990.JPG	      0		406	1724																					89.9
46_1_DSC03990.JPG	      0		674	1724																					89.9
46_1_DSC03990.JPG	      0		941	1724													Relief	High	Wall	4			82003007		100.0
4_1_DSC05030.JPG	      0		139	196																					100.0
4_1_DSC05030.JPG	      0		406	196																					89.9
4_1_DSC05030.JPG	      0		674	196													Relief	High	High (>3m)	3			82003006		89.9
4_1_DSC05030.JPG	      0		941	196													Relief	High	Wall	4			82003007		100.0
4_1_DSC05030.JPG	      0		139	578																					64.2
4_1_DSC05030.JPG	      0		406	578																					46.9
4_1_DSC05030.JPG	      0		674	578													Relief	High	High (>3m)	3			82003006		46.9
4_1_DSC05030.JPG	      0		941	578													Relief	High	High (>3m)	3			82003006		64.2
4_1_DSC05030.JPG	      0		139	960																					46.5
4_1_DSC05030.JPG	      0		406	960																					15.5
4_1_DSC05030.JPG	      0		674	960													Relief	High	Wall	4			82003007		15.5
4_1_DSC05030.JPG	      0		941	960													Relief	High	High (>3m)	3			82003006		46.5
4_1_DSC05030.JPG	      0		139	1342																					64.2
4_1_DSC05030.JPG	      0		406	1342																					46.9
4_1_DSC05030.JPG	      0		674	1342													Relief	High	Wall	4			82003007		46.9
4_1_DSC05030.JPG	      0		941	1342													Relief	High	High (>3m)	3			82003006		64.2
4_1_DSC05030.JPG	      0		139	1724																					100.0
4_1_DSC05030.JPG	      0		406	1724													Relief	High	Wall	4			82003007		89.9
4_1_DSC05030.JPG	      0		674	1724													Relief	High	Wall	4			82003007		89.9
4_1_DSC05030.JPG	      0		941	1724													Relief	High	Wall	4			82003007		100.0
5_1_DSC05570.JPG	      0		139	196																					100.0
5_1_DSC05570.JPG	      0		406	196																					89.9
5_1_DSC05570.JPG	      0		674	196													Relief	High	Wall	4			82003007		89.9
5_1_DSC05570.JPG	      0		941	196													Relief	High	Wall	4			82003007		100.0
5_1_DSC05570.JPG	      0		139	578																					64.2
5_1_DSC05570.JPG	      0		406	578																					46.9
5_1_DSC05570.JPG	      0		674	578													Relief	High	Wall	4			82003007		46.9
5_1_DSC05570.JPG	      0		941	578													Relief	High	Wall	4			82003007		64.2
5_1_DSC05570.JPG	      0		139	960																					46.5
5_1_DSC05570.JPG	      0		406	960																					15.5
5_1_DSC05570.JPG	      0		674	960													Relief	High	Wall	4			82003007		15.5
5_1_DSC05570.JPG	      0		941	960													Relief	High	Wall	4			82003007		46.5
5_1_DSC05570.JPG	      0		139	1342																					64.2
5_1_DSC05570.JPG	      0		406	1342																					46.9
5_1_DSC05570.JPG	      0		674	1342													Relief	High	Wall	4			82003007		46.9
5_1_DSC05570.JPG	      0		941	1342													Relief	High	Wall	4			82003007		64.2
5_1_DSC05570.JPG	      0		139	1724																					100.0
5_1_DSC05570.JPG	      0		406	1724																					89.9
5_1_DSC05570.JPG	      0		674	1724													Relief	High	Wall	4			82003007		89.9
5_1_DSC05570.JPG	      0		941	1724													Relief	High	Wall	4			82003007		100.0
6_1_DSC05418.JPG	      0		139	196																					100.0
6_1_DSC05418.JPG	      0		406	196																					89.9
6_1_DSC05418.JPG	      0		674	196																					89.9
6_1_DSC05418.JPG	      0		941	196													Relief	High	High (>3m)	3			82003006		100.0
6_1_DSC05418.JPG	      0		139	578																					64.2
6_1_DSC05418.JPG	      0		406	578																					46.9
6_1_DSC05418.JPG	      0		674	578																					46.9
6_1_DSC05418.JPG	      0		941	578													Relief	High	High (>3m)	3			82003006		64.2
6_1_DSC05418.JPG	      0		139	960																					46.5
6_1_DSC05418.JPG	      0		406	960																					15.5
6_1_DSC05418.JPG	      0		674	960																					15.5
6_1_DSC05418.JPG	      0		941	960													Relief	High	High (>3m)	3			82003006		46.5
6_1_DSC05418.JPG	      0		139	1342																					64.2
6_1_DSC05418.JPG	      0		406	1342																					46.9
6_1_DSC05418.JPG	      0		674	1342													Relief	High	High (>3m)	3			82003006		46.9
6_1_DSC05418.JPG	      0		941	1342													Relief	High	High (>3m)	3			82003006		64.2
6_1_DSC05418.JPG	      0		139	1724																					100.0
6_1_DSC05418.JPG	      0		406	1724																					89.9
6_1_DSC05418.JPG	      0		674	1724													Relief	High	High (>3m)	3			82003006		89.9
6_1_DSC05418.JPG	      0		941	1724													Relief	High	High (>3m)	3			82003006		100.0
7_1_DSC05428.JPG	      0		139	196																					100.0
7_1_DSC05428.JPG	      0		406	196																					89.9
7_1_DSC05428.JPG	      0		674	196													Relief	High	High (>3m)	3			82003006		89.9
7_1_DSC05428.JPG	      0		941	196													Relief	High	High (>3m)	3			82003006		100.0
7_1_DSC05428.JPG	      0		139	578																					64.2
7_1_DSC05428.JPG	      0		406	578																					46.9
7_1_DSC05428.JPG	      0		674	578													Relief	High	High (>3m)	3			82003006		46.9
7_1_DSC05428.JPG	      0		941	578													Relief	High	High (>3m)	3			82003006		64.2
7_1_DSC05428.JPG	      0		139	960																					46.5
7_1_DSC05428.JPG	      0		406	960																					15.5
7_1_DSC05428.JPG	      0		674	960													Relief	High	High (>3m)	3			82003006		15.5
7_1_DSC05428.JPG	      0		941	960													Relief	High	High (>3m)	3			82003006		46.5
7_1_DSC05428.JPG	      0		139	1342																					64.2
7_1_DSC05428.JPG	      0		406	1342																					46.9
7_1_DSC05428.JPG	      0		674	1342													Relief	High	High (>3m)	3			82003006		46.9
7_1_DSC05428.JPG	      0		941	1342													Relief	High	High (>3m)	3			82003006		64.2
7_1_DSC05428.JPG	      0		139	1724																					100.0
7_1_DSC05428.JPG	      0		406	1724																					89.9
7_1_DSC05428.JPG	      0		674	1724													Relief	High	High (>3m)	3			82003006		89.9
7_1_DSC05428.JPG	      0		941	1724													Relief	High	High (>3m)	3			82003006		100.0
8_1_DSC05278.JPG	      0		139	196																					100.0
8_1_DSC05278.JPG	      0		406	196																					89.9
8_1_DSC05278.JPG	      0		674	196													Relief	High	High (>3m)	3			82003006		89.9
8_1_DSC05278.JPG	      0		941	196													Relief	High	High (>3m)	3			82003006		100.0
8_1_DSC05278.JPG	      0		139	578																					64.2
8_1_DSC05278.JPG	      0		406	578																					46.9
8_1_DSC05278.JPG	      0		674	578													Relief	High	High (>3m)	3			82003006		46.9
8_1_DSC05278.JPG	      0		941	578													Relief	High	High (>3m)	3			82003006		64.2
8_1_DSC05278.JPG	      0		139	960																					46.5
8_1_DSC05278.JPG	      0		406	960																					15.5
8_1_DSC05278.JPG	      0		674	960													Relief	High	High (>3m)	3			82003006		15.5
8_1_DSC05278.JPG	      0		941	960													Relief	High	High (>3m)	3			82003006		46.5
8_1_DSC05278.JPG	      0		139	1342																					64.2
8_1_DSC05278.JPG	      0		406	1342																					46.9
8_1_DSC05278.JPG	      0		674	1342													Relief	High	High (>3m)	3			82003006		46.9
8_1_DSC05278.JPG	      0		941	1342													Relief	High	High (>3m)	3			82003006		64.2
8_1_DSC05278.JPG	      0		139	1724																					100.0
8_1_DSC05278.JPG	      0		406	1724																					89.9
8_1_DSC05278.JPG	      0		674	1724													Relief	High	High (>3m)	3			82003006		89.9
8_1_DSC05278.JPG	      0		941	1724													Relief	High	High (>3m)	3			82003006		100.0
