Sample,Family,Genus,Species,Count,Length,Others,Frame,Time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),TapeReader,Code,Stage,Comment,Filename,Cameras,CampaignID
WP_029,Gerreidae,Parequula,melbournensis,1,162.086,NA,6433,52.5047,162.086,3.481,4.128,1897.941,10.601,21.282,2.322,-343.199,-64.278,-1865.546,Scott Gray,37349001,AD,NA,20210522_WP_029_Rig2_2L (4).MP4,29,2021-05-WilsonsProm-BRUVS
WP_029,Gerreidae,Parequula,melbournensis,1,188.718,NA,6433,52.5047,188.718,3.678,1.731,1969.027,3.014,21.221,3.508,-6.183,-103.353,-1966.303,Scott Gray,37349001,AD,NA,20210522_WP_029_Rig2_2L (4).MP4,29,2021-05-WilsonsProm-BRUVS
WP_029,Scyliorhinidae,Cephaloscyllium,laticeps,1,767.84,NA,13631,56.5076,767.84,3.497,14.416,2235.969,21.03,3.564,6.957,787.994,-151.269,-2087.041,Scott Gray,37015001,AD,NA,20210522_WP_029_Rig2_2L (4).MP4,29,2021-05-WilsonsProm-BRUVS
WP_029,Scyliorhinidae,Cephaloscyllium,laticeps,1,666.904,NA,13965,56.6933,666.904,2.057,12.502,1551.886,19.664,13.383,12.397,474.28,-218.539,-1461.386,Scott Gray,37015001,AD,NA,20210522_WP_029_Rig2_2L (4).MP4,29,2021-05-WilsonsProm-BRUVS
WP_031,Pinguipedidae,Parapercis,allporti,1,106.414,NA,16596,5.4098,106.414,2.747,1.209,2256.421,16.48,5.798,18.945,-419.981,-483.06,-2163.725,Scott Gray,37390001,AD,Lights,20210524_WP_031_Rig7_7L (1).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Urolophidae,Urolophidae,spp.,1,260.832,NA,25153,10.1685,260.832,2.502,2.441,1808.774,20.135,15.536,1.98,-379.719,-493.433,-1698.235,Scott Gray,NA,AD,Lights,20210524_WP_031_Rig7_7L (1).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Platycephalidae,Platycephalus,bassensis,1,382.582,NA,27237,11.3274,382.582,2.684,1.847,2010.356,22.941,5.41,1.856,624.072,-473.893,-1851.348,Scott Gray,37296003,AD,Lights,20210524_WP_031_Rig7_7L (1).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Heterodontidae,Heterodontus,portusjacksoni,1,449.006,NA,27324,11.3758,449.006,1.169,1.89,1357.925,19.547,5.513,6.842,89.132,-445.513,-1279.662,Scott Gray,37007001,AD,Lights,20210524_WP_031_Rig7_7L (1).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Gerreidae,Parequula,melbournensis,1,197.458,NA,30331,13.048,197.458,4.248,3.951,2092.732,22.534,24.882,8.126,754.496,-271.931,-1932.955,Scott Gray,37349001,AD,Lights,20210524_WP_031_Rig7_7L (1).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Trygonorrhinidae,Trygonorrhina,dumerilii,1,571.087,NA,5656,16.977,571.087,2.611,12.345,1916.011,20.805,9.831,18.191,-542.146,-411.386,-1791.072,Scott Gray,37027011,AD,Lights,20210524_WP_031_Rig7_7L (2).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Neosebastidae,Neosebastes,scorpaenoides,1,273.2,NA,8502,18.5597,273.2,4.767,7.345,1872.911,19.391,40.733,8.844,507.159,-359.814,-1766.668,Scott Gray,37287005,AD,Lights,20210524_WP_031_Rig7_7L (2).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Neosebastidae,Neosebastes,scorpaenoides,1,259.869,NA,8502,18.5597,259.869,1.253,2.212,1404.74,17.78,8.707,11.601,119.707,-411.908,-1337.646,Scott Gray,37287005,AD,Lights,20210524_WP_031_Rig7_7L (2).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Neosebastidae,Neosebastes,scorpaenoides,1,270.636,NA,8502,18.5597,270.636,1.837,1.535,1659.883,16.774,11.911,7.788,-203.545,-433.65,-1589.254,Scott Gray,37287005,AD,Lights,20210524_WP_031_Rig7_7L (2).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Monacanthidae,Thamnaconus,degeni,1,162.843,NA,26060,45.9748,162.843,4.929,3.662,1897.655,18.188,39.481,3.453,-450.543,-384.532,-1802.842,Scott Gray,37465037,AD,Lights,20210524_WP_031_Rig7_7L (3).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Triakidae,Mustelus,antarcticus,1,590.539,NA,27623,46.844,590.539,3.629,5.93,2247.697,20.451,10.988,4.74,-687.967,-378.799,-2106.029,Scott Gray,37017001,AD,Lights,20210524_WP_031_Rig7_7L (3).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Scyliorhinidae,Cephaloscyllium,laticeps,1,763.189,NA,9466,54.381,763.189,2.004,1.517,1797.705,13.462,5.038,3.389,-7.029,-418.452,-1748.311,Scott Gray,37015001,AD,Lights,20210524_WP_031_Rig7_7L (4).MP4,31,2021-05-WilsonsProm-BRUVS
WP_031,Dasyatidae,Bathytoshia,brevicaudata,1,1240.027,NA,13526,56.6388,1240.027,2.468,6.308,1662.044,13.832,11.634,3.422,-62.661,-392.37,-1613.849,Scott Gray,37035001,AD,Lights,20210524_WP_031_Rig7_7L (4).MP4,31,2021-05-WilsonsProm-BRUVS
WP_032,Neosebastidae,Neosebastes,scorpaenoides,1,273.375,NA,21995,7.656,273.375,2.49,5.248,1944.049,7.273,12.339,4.387,-151.688,-193.81,-1928.407,Scott Gray,37287005,AD,NA,20210523_WP_032_Rig4_4L (1).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Gerreidae,Parequula,melbournensis,1,156.562,NA,2138,14.2476,156.562,0.647,5.302,884.446,7.459,2.723,3.969,2.157,-114.792,-876.962,Scott Gray,37349001,AD,NA,20210523_WP_032_Rig4_4L (2).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Platycephalidae,Platycephalus,aurimaculatus,1,413.748,NA,26303,27.686,413.748,3.635,2.522,1968.219,3.712,20.573,1.574,25.931,-124.75,-1964.09,Scott Gray,37296035,AD,NA,20210523_WP_032_Rig4_4L (2).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Platycephalidae,Platycephalus,bassensis,1,349.771,NA,27593,28.4034,349.771,2.05,3.781,1652.441,21.943,3.485,2.757,542.348,-295.233,-1532.728,Scott Gray,37296003,AD,NA,20210523_WP_032_Rig4_4L (2).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Trygonorrhinidae,Trygonorrhina,dumerilii,1,834.16,NA,30710,30.1368,834.16,4.851,6.01,2278.85,16.607,19.8,9.719,618.214,-204.929,-2183.798,Scott Gray,37027011,AD,NA,20210523_WP_032_Rig4_4L (2).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Heterodontidae,Heterodontus,portusjacksoni,1,751.876,NA,109,30.7535,751.876,3.223,6.615,1471.478,13.01,40.636,19.258,-267.407,-195.499,-1433.708,Scott Gray,37007001,AD,NA,20210523_WP_032_Rig4_4L (3).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Triakidae,Mustelus,antarcticus,1,707.434,NA,21238,42.5036,707.434,2.001,3.224,1767.449,7.195,4.932,11.284,128.602,-180.197,-1753.53,Scott Gray,37017001,AD,NA,20210523_WP_032_Rig4_4L (3).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Triakidae,Mustelus,antarcticus,1,1080.669,NA,21238,42.5036,1080.669,7.631,4.215,2499.295,4.312,28.607,5.139,-173.94,-71.163,-2492.219,Scott Gray,37017001,AD,NA,20210523_WP_032_Rig4_4L (3).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Triakidae,Mustelus,antarcticus,1,809.051,NA,21507,42.6532,809.051,7.259,5.783,2319.712,12.387,34.598,10.142,473.347,-153.503,-2265.711,Scott Gray,37017001,AD,NA,20210523_WP_032_Rig4_4L (3).MP4,32,2021-05-WilsonsProm-BRUVS
WP_032,Scyliorhinidae,Cephaloscyllium,laticeps,1,721.805,NA,3674,50.3703,721.805,3.316,6.155,2159.862,8.047,11.904,9.013,-283.816,-104.193,-2138.597,Scott Gray,37015001,AD,NA,20210523_WP_032_Rig4_4L (4).MP4,32,2021-05-WilsonsProm-BRUVS
WP_037,Gerreidae,Parequula,melbournensis,1,170.763,NA,30713,11.6667,170.763,5.004,7.379,1861.471,16.306,41.089,0.873,487.878,-187.403,-1786.597,Scott Gray,37349001,AD,NA,20210523_WP_037_Rig7_7L (1).MP4,37,2021-05-WilsonsProm-BRUVS
WP_037,Monacanthidae,Meuschenia,freycineti,1,334.079,NA,19441,23.0325,334.079,5.168,9.219,2055.707,6.538,29.838,11.007,210.846,-101.657,-2042.337,Scott Gray,37465036,AD,NA,20210523_WP_037_Rig7_7L (2).MP4,37,2021-05-WilsonsProm-BRUVS
WP_037,Scyliorhinidae,Cephaloscyllium,laticeps,1,762.502,NA,20249,23.4818,762.502,1.535,10.884,1335.741,14.899,8.714,6.802,245.281,-240.396,-1290.833,Scott Gray,37015001,AD,NA,20210523_WP_037_Rig7_7L (2).MP4,37,2021-05-WilsonsProm-BRUVS
WP_037,Neosebastidae,Neosebastes,scorpaenoides,1,235.978,NA,27763,27.6604,235.978,2.653,3.833,1931.902,19.948,5.968,11.642,614.47,-238.447,-1815.988,Scott Gray,37287005,AD,NA,20210523_WP_037_Rig7_7L (2).MP4,37,2021-05-WilsonsProm-BRUVS
WP_037,Platycephalidae,Platycephalus,bassensis,1,564.478,NA,215,29.9749,564.478,2.92,15.849,1762.098,25.182,24.104,6.284,660.684,-354.448,-1594.632,Scott Gray,37296003,AD,NA,20210523_WP_037_Rig7_7L (3).MP4,37,2021-05-WilsonsProm-BRUVS
WP_037,Trygonorrhinidae,Trygonorrhina,dumerilii,1,904.896,NA,23168,42.7394,904.896,3.035,4.689,2360.708,6.695,1.687,5.663,206.229,-182.28,-2344.608,Scott Gray,37027011,AD,NA,20210523_WP_037_Rig7_7L (3).MP4,37,2021-05-WilsonsProm-BRUVS
WP_038,Triakidae,Mustelus,antarcticus,1,824.284,NA,29113,13.0375,824.284,2.062,5.519,1515.173,17.919,11.353,2.92,446.006,-135.641,-1441.676,Scott Gray,37017001,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (1).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Scyliorhinidae,Cephaloscyllium,laticeps,1,513.168,NA,29675,13.35,513.168,2.149,1.175,1835.389,3.505,9.469,8.208,-73.333,-84.94,-1831.955,Scott Gray,37015001,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (1).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Urolophidae,Urolophidae,spp.,1,278.764,NA,12990,21.7056,278.764,2.808,0.255,1968.688,11.902,12.624,9.473,-390.327,-111.764,-1926.366,Scott Gray,NA,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (2).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Hexanchidae,Notorynchus,cepedianus,1,2054.08,NA,16816,23.8333,2054.08,5.578,6.235,2188.439,2.337,22.152,1.303,45.312,76.898,-2186.618,Scott Gray,37005002,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (2).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Rajidae,Dentiraja,lemprieri,1,507.748,NA,8861,37.0437,507.748,2.814,3.139,1592.047,18.784,26.529,3.28,456.444,-233.379,-1507.252,Scott Gray,37031007,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (3).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Platycephalidae,Platycephalus,bassensis,1,432.411,NA,13540,39.6457,432.411,4.388,3.76,2192.072,8.132,19.448,4.079,295.911,-92.684,-2170.029,Scott Gray,37296003,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (3).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Neosebastidae,Neosebastes,scorpaenoides,1,300.618,NA,30220,48.9217,300.618,3.3,1.707,1487.821,11.442,37.69,5.502,230.193,-184.709,-1458.254,Scott Gray,37287005,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (3).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Neosebastidae,Neosebastes,scorpaenoides,1,315.302,NA,30298,48.965,315.302,1.706,2.434,1693.285,5.403,6.945,9.474,156.277,31.614,-1685.762,Scott Gray,37287005,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (3).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Neosebastidae,Neosebastes,scorpaenoides,1,293.407,NA,30467,49.059,293.407,1.291,1.794,1203.514,16.772,11.282,14.485,307.292,-161.806,-1152.318,Scott Gray,37287005,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (3).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Heterodontidae,Heterodontus,portusjacksoni,1,810.359,NA,3904,51.9213,810.359,3.843,1.236,1606.6,7.326,35.749,13.245,191.127,-73.766,-1593.484,Scott Gray,37007001,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (4).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Monacanthidae,Thamnaconus,degeni,1,238.667,NA,16634,59.0006,238.667,3.266,1.946,1512.565,16.911,42.76,14.186,-432.538,-80.625,-1447.157,Scott Gray,37465037,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (4).MP4,38,2021-05-WilsonsProm-BRUVS
WP_038,Monacanthidae,Thamnaconus,degeni,1,182.777,NA,16771,59.0768,182.777,1.739,0.912,1365.15,11.601,20.134,23.586,185.601,-202.273,-1337.263,Scott Gray,37465037,AD,"Lights, jellyfish present",20210524_WP_038_Rig9_9L (4).MP4,38,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,153.908,NA,16167,6.7412,153.908,3.154,5.435,1760.142,22.104,24.551,3.854,661.656,-29.564,-1630.778,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,143.873,NA,16167,6.7412,143.873,2.682,3.319,1494.793,22.113,35.269,10.461,475.404,-301.013,-1384.843,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,161.055,NA,16167,6.7412,161.055,2.023,7.203,1881.496,3.049,9.707,12.774,92.553,38.031,-1878.834,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,143.778,NA,16167,6.7412,143.778,3.707,7.943,2243.091,9.844,14.392,8.288,365.226,116.914,-2210.068,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,149.081,NA,16167,6.7412,149.081,2.52,6.64,1930.539,14.707,5.088,2.112,489.293,-28.555,-1867.286,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,174.49,NA,16167,6.7412,174.49,5.21,7.516,2748.852,15.213,10.185,0.555,701.713,167.138,-2652.518,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,170.827,NA,16167,6.7412,170.827,5.092,10.177,2671.313,18.037,8.518,0.303,816.962,-129.209,-2540.038,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Serranidae,Caesioperca,spp.,1,158.347,NA,16175,6.7456,158.347,1.859,5.159,1651.671,3.812,11.823,4.786,108.686,-15.748,-1648.016,Scott Gray,NA,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Gerreidae,Parequula,melbournensis,1,155.221,NA,26024,12.2228,155.221,4.044,5.156,2133.389,26.298,22.672,1.644,-941.427,-83.918,-1912.595,Scott Gray,37349001,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Monacanthidae,Meuschenia,scaber,1,167.97,NA,26408,12.4363,167.97,4.546,5.496,2041.221,6.98,27.365,19.918,-215.198,-123.402,-2026.091,Scott Gray,37465005,AD,Lights,20210524_WP_044_Rig10_10L (1).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Monacanthidae,Thamnaconus,degeni,1,193.158,NA,18256,25.5372,193.158,1.782,6.622,1699.132,12.887,5.658,7.293,-301.435,-229.652,-1656.336,Scott Gray,37465037,AD,Lights,20210524_WP_044_Rig10_10L (2).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Neosebastidae,Neosebastes,scorpaenoides,1,298.442,NA,3929,35.2041,298.442,5.243,10.124,2658.861,25.727,3.891,3.779,1153.617,-36.162,-2395.288,Scott Gray,37287005,AD,Lights,20210524_WP_044_Rig10_10L (3).MP4,44,2021-05-WilsonsProm-BRUVS
WP_044,Mullidae,Upeneichthys,vlamingii,1,195.11,NA,22242,45.3881,195.11,5.826,8.535,2625.851,24.711,18.489,0.662,1026.411,-389.128,-2385.404,Scott Gray,37355029,AD,Lights,20210524_WP_044_Rig10_10L (3).MP4,44,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Pseudolabrus,rubicundus,1,172.862,NA,9899,1.6928,172.862,1.712,12.023,1481.478,15.227,11.613,12.262,323.578,-216.089,-1429.468,Scott Gray,37384023,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Pseudolabrus,rubicundus,1,160.079,NA,9899,1.6928,160.079,1.579,4.273,1323.992,6.069,17.729,12.1,79.788,-115.003,-1316.572,Scott Gray,37384023,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,120.685,NA,11929,2.8217,120.685,1.072,0.841,1020.133,19.884,13.973,10.582,332.278,-99.899,-959.313,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,144.706,NA,11929,2.8217,144.706,0.791,1.824,713.012,14.563,42.119,9.034,-62.103,168.178,-690.105,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,181.913,NA,11929,2.8217,181.913,2.68,0.473,1566.963,11.749,31.138,34.704,13.259,318.788,-1534.136,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,197.379,NA,11929,2.8217,197.379,3.313,3.72,1562.289,13.095,37.529,18.662,-249.789,250.797,-1521.661,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,200.577,NA,11971,2.8451,200.577,2.948,3.198,1776.068,17.592,18.772,4.723,524.461,114.39,-1693.007,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,133.871,NA,11989,2.8551,133.871,1.464,3.323,1627.328,9.756,5.471,32.644,185.185,204.312,-1603.795,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,184.807,NA,12051,2.8896,184.807,1.365,0.299,924.227,4.164,40.28,15.287,-1.745,67.088,-921.787,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Serranidae,Caesioperca,spp.,1,113.994,NA,12051,2.8896,113.994,2.811,1.425,1685.577,21.654,25.185,1.413,443.01,436.577,-1566.624,Scott Gray,NA,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Pseudolabrus,rubicundus,1,164.816,NA,15138,4.6063,164.816,1.263,1.968,1298.019,15.513,8.646,27.2,275.261,-211.543,-1250.733,Scott Gray,37384023,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Pseudolabrus,rubicundus,1,181.46,NA,15138,4.6063,181.46,1.264,9.994,1318.97,9.258,12.783,40.128,204.815,-55.451,-1301.79,Scott Gray,37384023,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Pseudolabrus,rubicundus,1,161.415,NA,15138,4.6063,161.415,1.127,0.849,1243.561,16.653,2.42,1.236,257.769,246.082,-1191.403,Scott Gray,37384023,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Monacanthidae,Meuschenia,scaber,1,206.32,NA,18576,6.5182,206.32,0.937,2.686,1025.146,18.912,4.64,30.003,314.775,-106.4,-969.804,Scott Gray,37465005,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Notolabrus,tetricus,1,268.957,NA,19177,6.8524,268.957,1.683,0.941,1379.738,18.639,16.37,25.001,432.936,83.845,-1307.368,Scott Gray,37384003,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Notolabrus,tetricus,1,344.301,NA,19199,6.8646,344.301,1.72,0.812,1273.526,16.391,22.031,9.514,349.65,-83.034,-1221.769,Scott Gray,37384003,AD,NA,20210521_WP_045_Rig5_5L (1).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Pictilabrus,laticlavius,1,204.101,NA,1420,14.6118,204.101,0.658,3.281,828.364,15.821,5.828,23.901,-146.202,-172.134,-796.983,Scott Gray,37384020,AD,NA,20210521_WP_045_Rig5_5L (2).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Scyliorhinidae,Cephaloscyllium,laticeps,1,586.173,NA,3339,15.679,586.173,1.484,3.313,1188.39,10.346,25.082,33.616,178.308,-117.28,-1169.069,Scott Gray,37015001,AD,NA,20210521_WP_045_Rig5_5L (2).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Monacanthidae,Scobinichthys,granulatus,1,226.969,NA,5874,17.0887,226.969,0.862,3.913,1040.721,20.501,8.745,0.774,177.618,318.273,-974.81,Scott Gray,37465007,AD,NA,20210521_WP_045_Rig5_5L (2).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Cheilodactylidae,Nemadactylus,macropterus,1,352.164,NA,18073,23.8727,352.164,1.219,0.525,911.784,17.128,43.653,29.404,128.637,235.713,-871.344,Scott Gray,37377003,AD,NA,20210521_WP_045_Rig5_5L (2).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Odacidae,Heteroscarus,acroptilus,1,262.173,NA,26098,28.3355,262.173,0.873,3.997,884.607,13.916,29.6,44.347,-160.5,139.649,-858.643,Scott Gray,37385010,AD,NA,20210521_WP_045_Rig5_5L (2).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Labridae,Ophthalmolepis,lineolatus,1,213.583,NA,2001,32.5692,213.583,1.605,3.879,1214.756,19.649,23.959,12.276,392.73,112.313,-1144.019,Scott Gray,37384040,AD,NA,20210521_WP_045_Rig5_5L (3).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Monacanthidae,Meuschenia,freycineti,1,183.762,NA,7304,35.5183,183.762,0.968,1.132,870.979,7.792,29.225,22.737,42.213,110.287,-862.936,Scott Gray,37465036,AD,NA,20210521_WP_045_Rig5_5L (3).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Monacanthidae,Meuschenia,freycineti,1,273.881,NA,7320,35.5272,273.881,1.152,13.931,1130.546,13.068,16.331,33.352,252.89,-37.232,-1101.269,Scott Gray,37465036,AD,NA,20210521_WP_045_Rig5_5L (3).MP4,45,2021-05-WilsonsProm-BRUVS
WP_045,Monacanthidae,Meuschenia,freycineti,1,216.483,NA,7452,35.6006,216.483,1.355,1.904,1301.434,21.838,3.576,25.777,451.807,173.905,-1208.039,Scott Gray,37465036,AD,NA,20210521_WP_045_Rig5_5L (3).MP4,45,2021-05-WilsonsProm-BRUVS
WP_048,Labridae,Pseudolabrus,rubicundus,1,148.411,NA,12419,1.1272,148.411,2.652,1.999,1365.346,13.978,43.15,27.437,276.509,-179.744,-1324.916,Scott Gray,37384023,AD,NA,20210522_WP_048_Rig10_10L (1).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Labridae,Pseudolabrus,rubicundus,1,134.575,NA,12613,1.2351,134.575,1.098,8.089,1197.234,19.627,3.083,31.007,307.991,-258.567,-1127.677,Scott Gray,37384023,AD,NA,20210522_WP_048_Rig10_10L (1).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Moridae,Pseudophycis,spp.,1,319.805,NA,15500,2.8406,319.805,2.81,3.134,3164.51,7.274,1.491,19.01,-88.537,390.766,-3139.042,Scott Gray,NA,AD,NA,20210522_WP_048_Rig10_10L (1).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Gerreidae,Parequula,melbournensis,1,153.89,NA,15831,3.0247,153.89,5.023,3.596,1952.987,17.746,40.874,21.294,585.302,108.374,-1860.064,Scott Gray,37349001,AD,NA,20210522_WP_048_Rig10_10L (1).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Cheilodactylidae,Cheilodactylus,nigripes,1,307.325,NA,16845,3.5886,307.325,2.059,0.17,2047.129,9.179,6.673,8.886,-129.004,300.001,-2020.915,Scott Gray,37377001,AD,NA,20210522_WP_048_Rig10_10L (1).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Aulopidae,Latropiscis,purpurissatus,1,166.876,NA,23726,7.4152,166.876,4.449,4.669,1955.195,12.264,27.955,0.575,412.64,47.159,-1910.573,Scott Gray,37117001,AD,NA,20210522_WP_048_Rig10_10L (1).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Monacanthidae,Meuschenia,freycineti,1,234.819,NA,6350,15.3865,234.819,2.381,4.879,1880.5,16.749,14.392,41.78,-459.667,287.021,-1800.724,Scott Gray,37465036,AD,NA,20210522_WP_048_Rig10_10L (2).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Monacanthidae,Meuschenia,scaber,1,197.395,NA,6684,15.5722,197.395,0.682,3.206,815.63,16.817,18.09,44.942,113.437,-206.918,-780.749,Scott Gray,37465005,AD,NA,20210522_WP_048_Rig10_10L (2).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Mullidae,Upeneichthys,vlamingii,1,248.559,NA,13825,19.5434,248.559,3.986,6.121,1698.455,16.531,40.75,18.292,483.153,10.725,-1628.25,Scott Gray,37355029,AD,NA,20210522_WP_048_Rig10_10L (2).MP4,48,2021-05-WilsonsProm-BRUVS
WP_048,Mullidae,Upeneichthys,vlamingii,1,189.316,NA,13825,19.5434,189.316,5.456,6.74,2075.242,13.616,33.255,11.587,456.061,175.187,-2016.915,Scott Gray,37355029,AD,NA,20210522_WP_048_Rig10_10L (2).MP4,48,2021-05-WilsonsProm-BRUVS
