FAMILY	GENUS	SPECIES	CAAB CODE
Ancillariidae	Amalda	coccinata	24208023
Ancillariidae	Ancillista	muscae	24208026
Ancillariidae	Ancillista	velesiana	24208027
Ancillariidae	Amalda	ornata	24208028
Ancillariidae	Amalda	bulbosa	24208029
Ancillariidae	Amalda	festiva	24208030
Ancillariidae	Amalda	rottnestensis	24208031
Ancillariidae	Amalda	sydneyensis	24208032
Ancillariidae	Amalda	albanyensis	24208033
Ancillariidae	Amalda	lineata	24208034
Ancillariidae	Amalda	monilifera	24208035
Ancillariidae	Amalda	concinna	24208036
Ancillariidae	Amalda	pinguis	24208037
Ancillariidae	Amalda	nitidanosum	24208038
Ancillariidae	Amalda	tenuis	24208039
Ancillariidae	Belloliva	exquisita	24208041
Bellolividae	Belloliva	leucozona	24208042
Olividae	Cupidoliva	nympha	24208043
Olividae	Oliva	amethystina	24208044
Olividae	Oliva	australis	24208045
Olividae	Oliva	caerulea	24208046
Olividae	Oliva	carneola	24208047
Olividae	Oliva	guttata	24208048
Olividae	Oliva	ornata	24208049
Olividae	Oliva	mustelina	24208050
Olividae	Oliva	oliva	24208051
Olividae	Oliva	panniculata	24208052
Olividae	Oliva	reticulata	24208054
Olividae	Oliva	vidua	24208055
Ancillariidae	Ancillista	ngampitchae	24208057
Ancillariidae	Amalda	northlandica	24208058
Bellolividae	Belloliva	triticea	24208059
Olividae	Cupidoliva	solidula	24208060
Ancillariidae	Amalda	australis	24208062
Ancillariidae	Amalda	bathamae	24208063
Ancillariidae	Amalda	depressa	24208064
Ancillariidae	Amalda	mucronata	24208065
Ancillariidae	Amalda	raoulensis	24208066
Ancillariidae	Amalda	southlandica	24208067
Ancillariidae	Amalda	procera	24208068
Ancillariidae	Amalda	benthicola	24208069
Ancillariidae	Amalda	novaezelandiae	24208070
Harpidae	Harpa	articularis	24209001
Harpidae	Austroharpa	exquisita	24209002
Harpidae	Harpa	amouretta	24209003
Harpidae	Harpa	harpa	24209004
Harpidae	Harpa	major	24209005
Harpidae	Austroharpa	loisae	24209006
Harpidae	Austroharpa	punctata	24209007
Harpidae	Austroharpa	wilsoni	24209008
Harpidae	Morum	bruuni	24209009
Harpidae	Morum	grande	24209010
Harpidae	Morum	ponderosum	24209011
Harpidae	Austroharpa	learorum	24209012
Harpidae	Harpa	davidis	24209013
Harpidae	Morum	cancellatum	24209014
Harpidae	Morum	purpureum	24209015
Harpidae	Harpa	queenslandica	24209016
Marginellidae	Austroginella	muscaria	24210001
Marginellidae	Volvarina	ealesae	24210002
Marginellidae	Volvarina	hyalina	24210003
Marginellidae	Alaginella	albino	24210004
Marginellidae	Alaginella	borda	24210005
Marginellidae	Alaginella	gatliffi	24210006
Marginellidae	Alaginella	ochracea	24210007
Marginellidae	Alaginella	pygmora	24210008
Marginellidae	Alaginella	valida	24210009
Marginellidae	Alaginella	vercoi	24210010
Marginellidae	Austroginella	formicula	24210011
Marginellidae	Austroginella	georgiana	24210012
Marginellidae	Austroginella	johnstoni	24210013
Marginellidae	Austroginella	praetermissa	24210014
Marginellidae	Austroginella	queenslandica	24210015
Marginellidae	Austroginella	tasmanica	24210016
Marginellidae	Austroginella	translucida	24210017
Cystiscidae	Canalispira	attentia	24210018
Cystiscidae	Canalispira	infirma	24210019
Marginellidae	Alaginella	carinata	24210020
Cystiscidae	Cystiscus	alternans	24210021
Cystiscidae	Cystiscus	angasi	24210022
Cystiscidae	Cystiscus	bucca	24210023
Cystiscidae	Cystiscus	connectans	24210024
Cystiscidae	Cystiscus	cratericula	24210025
Cystiscidae	Cystiscus	cymbalum	24210026
Cystiscidae	Cystiscus	flindersi	24210027
Cystiscidae	Cystiscus	freycineti	24210028
Cystiscidae	Cystiscus	halli	24210029
Cystiscidae	Cystiscus	incerta	24210030
Cystiscidae	Cystiscus	indiscreta	24210031
Cystiscidae	Cystiscus	melwardi	24210032
Cystiscidae	Cystiscus	minutissimus	24210033
Cystiscidae	Cystiscus	obesulus	24210034
Cystiscidae	Cystiscus	opima	24210035
Cystiscidae	Cystiscus	problematica	24210036
Cystiscidae	Cystiscus	subauriculata	24210037
Cystiscidae	Cystiscus	thouinensis	24210038
Cystiscidae	Cystiscus	tomliniana	24210039
Marginellidae	Dentimargo	allporti	24210040
Marginellidae	Dentimargo	altus	24210041
Marginellidae	Dentimargo	arvinus	24210042
Marginellidae	Dentimargo	dentiens	24210043
Marginellidae	Dentimargo	dimidius	24210044
Marginellidae	Dentimargo	fortis	24210045
Marginellidae	Dentimargo	jaffa	24210046
Marginellidae	Dentimargo	kemblensis	24210047
Marginellidae	Dentimargo	lodderae	24210048
Marginellidae	Dentimargo	mayii	24210049
Marginellidae	Dentimargo	tropicus	24210050
Marginellidae	Dentimargo	walkeri	24210051
Cystiscidae	Gibberula	agapeta	24210052
Cystiscidae	Gibberula	compressa	24210053
Cystiscidae	Gibberula	diplostreptus	24210054
Cystiscidae	Gibberula	striata	24210055
Cystiscidae	Gibberula	subbulbosa	24210056
Granulinidae	Granulina	anxia	24210057
Granulinidae	Granulina	elliottae	24210058
Granulinidae	Granulina	nympha	24210059
Granulinidae	Granulina	vitrea	24210060
Marginellidae	Mesoginella	altilabra	24210061
Marginellidae	Mesoginella	australis	24210062
Marginellidae	Mesoginella	brachia	24210063
Marginellidae	Mesoginella	cauducocincta	24210064
Marginellidae	Mesoginella	consobrina	24210065
Marginellidae	Mesoginella	gabrieli	24210066
Marginellidae	Mesoginella	inconspicua	24210067
Marginellidae	Mesoginella	olivella	24210068
Marginellidae	Mesoginella	pygmaeoides	24210069
Marginellidae	Mesoginella	schoutanica	24210070
Marginellidae	Mesoginella	sinapi	24210071
Marginellidae	Mesoginella	stilla	24210072
Marginellidae	Mesoginella	strangei	24210073
Marginellidae	Mesoginella	turbinata	24210074
Marginellidae	Mesoginella	victoriae	24210075
Marginellidae	Balanetta	cylichnella	24210076
Marginellidae	Ovaginella	ovulum	24210077
Marginellidae	Balanetta	pisum	24210078
Marginellidae	Ovaginella	tenisoni	24210079
Marginellidae	Balanetta	baylii	24210080
Cystiscidae	Persicula	albomaculata	24210081
Cystiscidae	Persicula	deburghi	24210082
Cystiscidae	Persicula	denansiana	24210083
Cystiscidae	Gibberula	pulchella	24210084
Marginellidae	Hydroginella	columnaria	24210085
Marginellidae	Hydroginella	mixta	24210086
Marginellidae	Hydroginella	tridentata	24210087
Marginellidae	Hydroginella	vincentiana	24210088
Marginellidae	Alaginella	geminata	24210089
Marginellidae	Protoginella	lavigata	24210090
Marginellidae	Protoginella	praetera	24210091
Marginellidae	Hydroginella	fascicula	24210092
Marginellidae	Hydroginella	dispersa	24210093
Marginellidae	Alaginella	brazieri	24210094
Marginellidae	Alaginella	malina	24210095
Marginellidae	Alaginella	pachia	24210096
Marginellidae	Volvarina	agatha	24210097
Marginellidae	Volvarina	agata	24210098
Marginellidae	Volvarina	augerea	24210099
Marginellidae	Volvarina	diminuta	24210100
Marginellidae	Volvarina	haswelli	24210101
Marginellidae	Volvarina	hedleyi	24210102
Marginellidae	Volvarina	infans	24210103
Marginellidae	Volvarina	keppelensis	24210104
Marginellidae	Mesoginella	modulata	24210105
Marginellidae	Serrata	mustelina	24210106
Marginellidae	Volvarina	occidua	24210107
Marginellidae	Volvarina	rex	24210108
Marginellidae	Hydroginella	superstes	24210109
Marginellidae	Volvarina	torresina	24210110
Marginellidae	Volvarina	tollere	24210111
Marginellidae	Demissa	volunta	24210112
Cystiscidae	Cystiscus	vidae	24210113
Cystiscidae	Gibberula	ficula	24210114
Cystiscidae	Gibberula	dentiformis	24210115
Marginellidae	Hydroginella	guttula	24210116
Granulinidae	Pugnus	parvus	24210117
Marginellidae	Mesoginella	vailei	24210118
Marginellidae	Mesoginella	larochei	24210119
Marginellidae	Mesoginella	aupouria	24210120
Marginellidae	Mesoginella	ergastula	24210121
Marginellidae	Mesoginella	otagoensis	24210122
Marginellidae	Mesoginella	cracens	24210123
Marginellidae	Dentimargo	fusiformis	24210124
Marginellidae	Dentimargo	hebescens	24210125
Marginellidae	Dentimargo	fusulus	24210126
Marginellidae	Dentimargo	stewartianus	24210127
Marginellidae	Dentimargo	luridus	24210128
Marginellidae	Dentimargo	subamoenus	24210129
Marginellidae	Dentimargo	fusuloides	24210130
Marginellidae	Ovaginella	profunda	24210131
Marginellidae	Ovaginella	maoria	24210132
Marginellidae	Dentimargo	cairoma	24210133
Marginellidae	Dentimargo	subfusulus	24210134
Marginellidae	Mesoginella	pygmaea	24210135
Marginellidae	Mesoginella	tryphenensis	24210136
Marginellidae	Mesoginella	pygmaeiformis	24210137
Marginellidae	Mesoginella	manawatawhia	24210138
Marginellidae	Volvarina	philippinarum	24210139
Marginellidae	Volvarina	micans	24210140
Marginellidae	Volvarina	albescens	24210141
Marginellidae	Dentimargo	amoenus	24210142
Marginellidae	Volvarina	parvistriata	24210143
Marginellidae	Volvarina	plicatula	24210144
Marginellidae	Serrata	maoriana	24210145
Cystiscidae	Cystiscus	garretti	24210146
Cystiscidae	Canalispira	olivellaeformis	24210147
Cystiscidae	Canalispira	replicata	24210148
Cystiscidae	Gibberula	hardingae	24210149
Marginellidae	Dentimargo	wormaldi	24210150
Marginellidae	Mesoginella	beecheyi	24210151
Marginellidae	Mesoginella	judithae	24210152
Marginellidae	Mesoginella	koma	24210153
Marginellidae	Mesoginella	pisinna	24210154
Marginellidae	Serrata	fasciata	24210155
Marginellidae	Serrata	raoulica	24210156
Mitridae	Neocancilla	clathrus	24211001
Mitridae	Domiporta	praestantissima	24211002
Mitridae	Imbricaria	interlirata	24211003
Mitridae	Quasimitra	fulgurita	24211004
Mitridae	Quasimitra	solida	24211005
Mitridae	Isara	badia	24211006
Mitridae	Isara	carbonaria	24211007
Mitridae	Roseomitra	rosacea	24211008
Mitridae	Strigatella	ambigua	24211009
Mitridae	Quasimitra	cardinalis	24211010
Mitridae	Isara	chalybeia	24211011
Mitridae	Strigatella	coffea	24211012
Mitridae	Isara	cookii	24211013
Mitridae	Nebularia	eremitarum	24211014
Mitridae	Scabricola	gilbertsoni	24211015
Mitridae	Isara	glabra	24211016
Mitridae	Calcimitra	hilli	24211017
Mitridae	Strigatella	imperialis	24211018
Mitridae	Mitra	mitra	24211019
Mitridae	Quasimitra	nubila	24211020
Mitridae	Mitra	papilis	24211021
Mitridae	Mitra	stictica	24211022
Mitridae	Nebularia	ustulata	24211023
Mitridae	Quasimitra	variabilis	24211024
Mitridae	Strigatella	amaura	24211025
Mitridae	Pseudonebularia	atjehensis	24211026
Mitridae	Strigatella	aurantia	24211027
Mitridae	Gemmulimitra	avenacea	24211029
Mitridae	Pseudonebularia	chrysalis	24211030
Mitridae	Nebularia	chrysostoma	24211031
Mitridae	Nebularia	coarctata	24211032
Mitridae	Nebularia	contracta	24211033
Mitridae	Strigatella	coronata	24211034
Mitridae	Pseudonebularia	cucumerina	24211035
Mitridae	Pseudonebularia	doliolum	24211036
Mitridae	Nebularia	ferruginea	24211037
Mitridae	Pseudonebularia	fraga	24211038
Mitridae	Strigatella	luctuosa	24211039
Mitridae	Strigatella	lugubris	24211040
Mitridae	Pseudonebularia	proscissa	24211041
Mitridae	Quasimitra	puncticulata	24211042
Mitridae	Nebularia	pyramis	24211043
Mitridae	Gemmulimitra	rubiginosa	24211044
Mitridae	Pseudonebularia	rubritincta	24211045
Mitridae	Quasimitra	sophiae	24211046
Mitridae	Scabricola	melvilli	24211047
Mitridae	Fusidomiporta	suturata	24211048
Mitridae	Pseudonebularia	tabanula	24211049
Mitridae	Strigatella	telescopium	24211050
Mitridae	Strigatella	ticaonica	24211051
Mitridae	Calcimitra	triplicata	24211052
Mitridae	Nebularia	acuminata	24211053
Mitridae	Strigatella	assimilis	24211054
Mitridae	Strigatella	decurtata	24211055
Mitridae	Nebularia	fastigium	24211056
Mitridae	Strigatella	litterata	24211057
Mitridae	Strigatella	paupercula	24211058
Mitridae	Nebularia	pellisserpentis	24211059
Mitridae	Strigatella	retusa	24211060
Mitridae	Strigatella	scutulata	24211061
Mitridae	Carinomitra	typha	24211062
Mitridae	Nebularia	turgida	24211063
Mitridae	Pterygia	conus	24211064
Mitridae	Pterygia	crenulata	24211065
Mitridae	Pterygia	dactylus	24211066
Mitridae	Pterygia	fenestrata	24211067
Mitridae	Pterygia	nucea	24211068
Mitridae	Pterygia	scabricula	24211069
Mitridae	Pterygia	sinensis	24211070
Mitridae	Imbricariopsis	conovula	24211071
Mitridae	Imbricaria	conularis	24211072
Mitridae	Scabricola	olivaeformis	24211073
Mitridae	Imbricariopsis	punctata	24211074
Mitridae	Scabricola	barrywilsoni	24211075
Mitridae	Scabricola	coriacea	24211076
Mitridae	Scabricola	eximia	24211077
Mitridae	Scabricola	dampierensis	24211078
Mitridae	Scabricola	variegata	24211079
Mitridae	Swainsonia	casta	24211080
Mitridae	Swainsonia	ekerae	24211081
Mitridae	Swainsonia	fissurata	24211082
Mitridae	Swainsonia	fusca	24211083
Mitridae	Swainsonia	ocellata	24211084
Mitridae	Nebularia	aegra	24211085
Mitridae	Domiporta	carnicolor	24211086
Mitridae	Roseomitra	citharoidea	24211087
Mitridae	Domiporta	filaris	24211088
Mitridae	Domiporta	granatina	24211089
Mitridae	Imbricaria	rufilirata	24211090
Mitridae	Roseomitra	strangei	24211091
Mitridae	Domiporta	circula	24211092
Mitridae	Neocancilla	papilio	24211093
Mitridae	Profundimitra	abyssicola	24211094
Mitridae	Imbricaria	bacillum	24211095
Mitridae	Gemmulimitra	duplilirata	24211096
Mitridae	Imbricaria	flammea	24211097
Mitridae	Imbricaria	insculpta	24211098
Mitridae	Condylomitra	bernhardina	24211099
Mitridae	Nebularia	incompta	24211100
Mitridae	Calcimitra	glaphyria	24211101
Mitridae	Strigatella	colombelliformis	24211102
Mitridae	Pterygia	undulosa	24211103
Mitridae	Pterygia	arctata	24211104
Mitridae	Imbricariopsis	vanikorensis	24211105
Mitridae	Cancilla	rehderi	24211106
Mitridae	Imbricaria	cernohorskyi	24211107
Mitridae	Imbricaria	kermadecensis	24211108
Mitridae	Neocancilla	takiisaoi	24211109
Mitridae	Condylomitra	tuberosa	24211110
Mitridae	Isara	peterclarksoni	24211111
Mitridae	Isara	slacksmithae	24211112
Mitridae	Roseomitra	incarnata	24211113
Mitridae	Vicimitra	prosphora	24211114
Volutomitridae	Paradmete	fragillima	24212001
Volutomitridae	Microvoluta	australis	24212002
Volutomitridae	Microvoluta	garrardi	24212003
Volutomitridae	Microvoluta	miranda	24212004
Volutomitridae	Microvoluta	royana	24212005
Volutomitridae	Microvoluta	stadialis	24212006
Volutomitridae	Peculator	bacatus	24212007
Volutomitridae	Peculator	porphyria	24212008
Volutomitridae	Peculator	verconis	24212009
Volutomitridae	Volutomitra	obscura	24212010
Volutomitridae	Volutomitra	banksi	24212011
Volutomitridae	Peculator	hedleyi	24212012
Volutomitridae	Peculator	obconicus	24212013
Volutomitridae	Microvoluta	marginata	24212014
Volutomitridae	Microvoluta	joloensis	24212015
Costellariidae	Austromitra	analogica	24213001
Costellariidae	Vexillum	obeliscus	24213002
Costellariidae	Vexillum	taeniatum	24213003
Costellariidae	Austromitra	tasmanica	24213004
Costellariidae	Austromitra	arnoldi	24213006
Costellariidae	Austromitra	minutenodosa	24213007
Costellariidae	Austromitra	volucra	24213008
Costellariidae	Thala	exilis	24213009
Costellariidae	Vexillum	acromiale	24213010
Costellariidae	Vexillum	acuminatum	24213011
Costellariidae	Vexillum	acupictum	24213012
Costellariidae	Vexillum	amandum	24213013
Costellariidae	Vexillum	angustissimum	24213014
Costellariidae	Turriplicifer	apicitinctus	24213015
Costellariidae	Vexillum	cadaverosum	24213016
Costellariidae	Vexillum	antonellii	24213017
Costellariidae	Vexillum	coronatum	24213018
Costellariidae	Vexillum	costatum	24213019
Costellariidae	Vexillum	virgo	24213020
Costellariidae	Vexillum	daedalum	24213021
Costellariidae	Vexillum	deshayesii	24213022
Costellariidae	Vexillum	discolorium	24213023
Costellariidae	Vexillum	exasperatum	24213024
Costellariidae	Vexillum	festum	24213025
Costellariidae	Vexillum	granosum	24213026
Costellariidae	Vexillum	lincolnense	24213027
Costellariidae	Vexillum	lucidum	24213028
Costellariidae	Vexillum	malleopunctatum	24213029
Costellariidae	Vexillum	michaui	24213030
Costellariidae	Vexillum	militare	24213031
Costellariidae	Vexillum	modestum	24213032
Costellariidae	Vexillum	mutabile	24213033
Costellariidae	Vexillum	pacificum	24213034
Costellariidae	Vexillum	pellucidum	24213035
Costellariidae	Vexillum	polygonum	24213036
Costellariidae	Vexillum	radix	24213037
Costellariidae	Vexillum	rusticum	24213038
Costellariidae	Vexillum	sanguisuga	24213039
Costellariidae	Vexillum	stainforthii	24213040
Costellariidae	Vexillum	suluense	24213041
Costellariidae	Vexillum	turriger	24213042
Costellariidae	Vexillum	unifasciatum	24213043
Costellariidae	Vexillum	zebuense	24213044
Costellariidae	Vexillum	amabile	24213045
Costellariidae	Vexillum	aureolineatum	24213046
Costellariidae	Turriplicifer	australis	24213047
Costellariidae	Vexillum	cancellarioides	24213049
Costellariidae	Vexillum	cavea	24213050
Costellariidae	Vexillum	consanguineum	24213051
Costellariidae	Protoelongata	corallina	24213052
Costellariidae	Vexillum	crocatum	24213053
Costellariidae	Vexillum	hansenae	24213054
Costellariidae	Vexillum	infaustum	24213055
Costellariidae	Pusia	lauta	24213056
Costellariidae	Vexillum	leucodesma	24213057
Costellariidae	Vexillum	luculentum	24213058
Costellariidae	Vexillum	marrowi	24213059
Costellariidae	Pusia	microzonias	24213060
Costellariidae	Vexillum	millecostatum	24213061
Costellariidae	Vexillum	pardale	24213062
Costellariidae	Orphanopusia	patriarchalis	24213063
Costellariidae	Vexillum	pisolinum	24213064
Costellariidae	Vexillum	semicostatum	24213065
Costellariidae	Vexillum	speciosum	24213066
Costellariidae	Vexillum	turben	24213067
Costellariidae	Vexillum	tusum	24213068
Costellariidae	Vexillum	caffrum	24213069
Costellariidae	Vexillum	curviliratum	24213070
Costellariidae	Vexillum	gruneri	24213071
Costellariidae	Vexillum	lyratum	24213072
Costellariidae	Vexillum	mirabile	24213073
Costellariidae	Vexillum	plicarium	24213074
Costellariidae	Vexillum	rugosum	24213075
Costellariidae	Vexillum	takakuwai	24213076
Costellariidae	Vexillum	vulpecula	24213077
Costellariidae	Vexillum	subdivisum	24213078
Costellariidae	Vexillum	intermedium	24213079
Costellariidae	Vexillum	semifasciatum	24213080
Costellariidae	Vexillum	concentricum	24213081
Costellariidae	Vexillum	radius	24213082
Costellariidae	Vexillum	sculptile	24213083
Costellariidae	Vexillum	delicatum	24213084
Costellariidae	Vexillum	interstriatum	24213085
Costellariidae	Vexillum	iredalei	24213086
Costellariidae	Vexillum	castum	24213087
Costellariidae	Vexillum	ficulinum	24213088
Costellariidae	Vexillum	oniscinum	24213089
Costellariidae	Vexillum	unifasciale	24213090
Costellariidae	Vexillum	nitidissimum	24213091
Costellariidae	Vexillum	accintum	24213092
Costellariidae	Vexillum	oleacea	24213093
Costellariidae	Thala	gorii	24213094
Costellariidae	Austromitra	rubiginosa	24213095
Costellariidae	Austromitra	lawsi	24213096
Costellariidae	Austromitra	zafra	24213097
Costellariidae	Thaluta	maxmarrowi	24213098
Costellariidae	Vexillum	collinsoni	24213099
Costellariidae	Vexillum	kathiewayae	24213100
Costellariidae	Vexillum	hilare	24213101
Costellariidae	Tosapusia	isaoi	24213102
Costellariidae	Alisimitra	tehuaorum	24213103
Costellariidae	Turriplicifer	esperancensis	24213104
Costellariidae	Austromitra	legrandi	24213105
Costellariidae	Austromitra	schomburgki	24213106
Costellariidae	Austromitra	bellapicta	24213107
Costellariidae	Austromitra	retrocurvata	24213108
Costellariidae	Austromitra	planata	24213109
Costellariidae	Austromitra	scita	24213110
Costellariidae	Austromitra	vincta	24213111
Costellariidae	Vexillum	tokubeii	24213112
Costellariidae	Austromitra	angulata	24213113
Costellariidae	Ceratoxancus	elogatus	24213114
Costellariidae	Ceratoxancus	leios	24213115
Cancellariidae	Sydaphera	anxifer	24215002
Cancellariidae	Trigonostoma	vinnulum	24215003
Cancellariidae	Admetula	garrardi	24215004
Cancellariidae	Iphinopsis	kulanda	24215005
Cancellariidae	Bonellitia	scobina	24215006
Cancellariidae	Merica	elegans	24215007
Cancellariidae	Nevia	spirata	24215008
Cancellariidae	Sydaphera	australis	24215009
Cancellariidae	Sydaphera	granosa	24215010
Cancellariidae	Sydaphera	lactea	24215011
Cancellariidae	Sydaphera	panamuna	24215012
Cancellariidae	Merica	purpuriformis	24215013
Cancellariidae	Sydaphera	undulata	24215014
Cancellariidae	Fusiaphera	macrospira	24215016
Cancellariidae	Brocchinia	exigua	24215018
Cancellariidae	Microsveltia	haswelli	24215019
Cancellariidae	Microsveltia	recessa	24215020
Cancellariidae	Brocchinia	fischeri	24215021
Cancellariidae	Pepta	simplex	24215023
Cancellariidae	Pepta	stricta	24215024
Cancellariidae	Cancellaphera	amasia	24215025
Cancellariidae	Scalptia	bicolor	24215026
Cancellariidae	Trigonostoma	diamantina	24215027
Cancellariidae	Trigonostoma	iota	24215028
Cancellariidae	Scalptia	nassa	24215029
Cancellariidae	Trigonostoma	laseroni	24215030
Cancellariidae	Scalptia	obliquata	24215031
Cancellariidae	Trigonostoma	scalare	24215032
Cancellariidae	Scalptia	scalariformis	24215033
Cancellariidae	Scalptia	scalarina	24215034
Cancellariidae	Trigonostoma	tessella	24215035
Cancellariidae	Scalptia	textilis	24215036
Cancellariidae	Trigonostoma	thysthlon	24215037
Cancellariidae	Africotriton	carinapex	24215038
Cancellariidae	Tritonoharpa	angasi	24215039
Cancellariidae	Tritonoharpa	ansonae	24215040
Cancellariidae	Tritonoharpa	antiquata	24215041
Cancellariidae	Tritonoharpa	coxi	24215042
Cancellariidae	Tritonoharpa	ponderi	24215043
Cancellariidae	Tritonoharpa	westralia	24215044
Cancellariidae	Admete	bruuni	24215045
Cancellariidae	Admetula	superstes	24215046
Cancellariidae	Zeadmete	aupouria	24215047
Cancellariidae	Zeadmete	finlayi	24215048
Cancellariidae	Zeadmete	barkeri	24215049
Cancellariidae	Zeadmete	otagoensis	24215050
Cancellariidae	Zeadmete	ovalis	24215051
Cancellariidae	Zeadmete	trailli	24215052
Cancellariidae	Zeadmete	pergradata	24215053
Cancellariidae	Cancellaria	semperiana	24215054
Cancellariidae	Sydaphera	obnixa	24215055
Cancellariidae	Sydaphera	delicosa	24215056
Cancellariidae	Mirandaphera	arafurensis	24215057
Cancellariidae	Brocchinia	septentrionalis	24215058
Cancellariidae	Loxotaphrus	limpusi	24215059
Cancellariidae	Trigonostoma	antiquatum	24215060
Cancellariidae	Scalptia	crossei	24215061
Cancellariidae	Oamaruia	deleta	24215062
Cancellariidae	Inglisella	marwicki	24215063
Cancellariidae	Sydaphera	spengleriana	24215064
Cancellariidae	Admete	haini	24215065
Cancellariidae	Microsveltia	patricia	24215066
Cancellariidae	Inglisella	etheridgei	24215067
Cancellariidae	Zeadmete	subantarctica	24215068
Raphitomidae	Austropusilla	hilum	24217001
Raphitomidae	Austropusilla	profundis	24217002
Raphitomidae	Daphnella	lymneiformis	24217003
Raphitomidae	Kermia	lutea	24217004
Raphitomidae	Taranis	mayi	24217005
Raphitomidae	Teleochilus	royanus	24217006
Raphitomidae	Thatcheria	mirabilis	24217007
Raphitomidae	Pleurotomella	frigida	24217008
Raphitomidae	Pleurotomella	aculeata	24217009
Raphitomidae	Pleurotomella	amplecta	24217010
Raphitomidae	Asperdaphne	bastowi	24217011
Raphitomidae	Asperdaphne	bela	24217012
Raphitomidae	Asperdaphne	bitorquata	24217013
Raphitomidae	Pleurotomella	brenchleyi	24217014
Raphitomidae	Pleurotomella	capricornea	24217015
Raphitomidae	Pleurotomella	compacta	24217016
Raphitomidae	Asperdaphne	desalesii	24217017
Raphitomidae	Asperdaphne	esperanza	24217018
Raphitomidae	Pleurotomella	expeditionis	24217019
Raphitomidae	Pleurotomella	hayesiana	24217020
Raphitomidae	Asperdaphne	legrandi	24217021
Raphitomidae	Asperdaphne	moretonica	24217022
Raphitomidae	Asperdaphne	perissa	24217023
Raphitomidae	Asperdaphne	perplexa	24217024
Raphitomidae	Pleurotomella	rugosa	24217025
Raphitomidae	Asperdaphne	sculptilis	24217026
Raphitomidae	Pleurotomella	sepulta	24217027
Raphitomidae	Asperdaphne	tasmanica	24217028
Raphitomidae	Asperdaphne	trimaculata	24217029
Raphitomidae	Asperdaphne	ula	24217030
Raphitomidae	Pleurotomella	vercoi	24217031
Raphitomidae	Asperdaphne	versivestita	24217032
Raphitomidae	Asperdaphne	vestalis	24217033
Raphitomidae	Asperdaphne	walcotae	24217034
Raphitomidae	Austrodaphnella	clathrata	24217035
Raphitomidae	Austrodaphnella	torresensis	24217036
Raphitomidae	Daphnella	arafurensis	24217037
Raphitomidae	Daphnella	aulacoessa	24217038
Raphitomidae	Daphnella	axis	24217039
Raphitomidae	Daphnella	boholensis	24217040
Raphitomidae	Daphnella	cancellata	24217041
Raphitomidae	Daphnella	cheverti	24217042
Raphitomidae	Daphnella	diluta	24217044
Raphitomidae	Daphnella	marmorata	24217046
Raphitomidae	Daphnella	ornata	24217047
Raphitomidae	Daphnella	rissoides	24217048
Raphitomidae	Daphnella	sigmastoma	24217049
Raphitomidae	Daphnella	souverbiei	24217050
Raphitomidae	Daphnella	stiphra	24217051
Raphitomidae	Daphnella	terina	24217052
Raphitomidae	Eucyclotoma	carinulata	24217053
Raphitomidae	Eucyclotoma	exilis	24217054
Raphitomidae	Eucyclotoma	nobilis	24217055
Raphitomidae	Exomilus	anxius	24217056
Raphitomidae	Exomilus	cancellatus	24217057
Raphitomidae	Exomilus	cylindricus	24217058
Raphitomidae	Exomilus	dyscritos	24217059
Raphitomidae	Exomilus	lutrarius	24217060
Raphitomidae	Exomilus	pentagonalis	24217061
Raphitomidae	Exomilus	telescopialis	24217062
Raphitomidae	Taranis	granata	24217063
Raphitomidae	Fusidaphne	bullata	24217064
Raphitomidae	Glyphostomoides	queenslandica	24217065
Raphitomidae	Isodaphne	garrardi	24217066
Raphitomidae	Kermia	canistra	24217067
Raphitomidae	Kermia	harenula	24217068
Raphitomidae	Kermia	tessellata	24217069
Raphitomidae	Microgenia	edwini	24217070
Raphitomidae	Nepotilla	aculeata	24217071
Raphitomidae	Nepotilla	bathentoma	24217072
Raphitomidae	Nepotilla	carinata	24217073
Raphitomidae	Nepotilla	diaphana	24217074
Raphitomidae	Nepotilla	excavata	24217075
Raphitomidae	Nepotilla	fenestrata	24217076
Raphitomidae	Nepotilla	finlayi	24217077
Raphitomidae	Nepotilla	lamellosa	24217078
Raphitomidae	Nepotilla	microscopica	24217079
Raphitomidae	Nepotilla	mimica	24217080
Raphitomidae	Nepotilla	minuta	24217081
Raphitomidae	Nepotilla	nitidula	24217082
Raphitomidae	Nepotilla	powelli	24217083
Raphitomidae	Nepotilla	serrata	24217084
Raphitomidae	Nepotilla	triseriata	24217085
Raphitomidae	Nepotilla	tropicalis	24217086
Raphitomidae	Nepotilla	vera	24217087
Raphitomidae	Pagodidaphne	colmani	24217088
Raphitomidae	Paramontana	fusca	24217089
Raphitomidae	Paramontana	mayana	24217090
Raphitomidae	Paramontana	modesta	24217091
Raphitomidae	Paramontana	oligoina	24217092
Raphitomidae	Paramontana	punicea	24217093
Raphitomidae	Paramontana	rufozonata	24217094
Raphitomidae	Pseudodaphnella	barnardi	24217095
Raphitomidae	Kermia	episema	24217096
Raphitomidae	Pseudodaphnella	tincta	24217097
Raphitomidae	Pseudodaphnella	attenuata	24217098
Raphitomidae	Pseudodaphnella	crasselirata	24217099
Raphitomidae	Pseudodaphnella	daedala	24217100
Raphitomidae	Pseudodaphnella	nodorete	24217101
Raphitomidae	Pseudodaphnella	philippinensis	24217102
